case_id,snapshot_at,created_at,channel,case_type,category,subcategory,priority,sla_target_hours,first_response_time_hours,resolution_time_hours,status,resolution_code,escalated,assigned_team,escalation_team,customer_tenure_months,plan_tier,region_uk,age_band,gender,case_summary,sentiment,csat_score,tags
ND-2025-002300,2026-01-01T00:00:00Z,2025-12-17T12:00:45Z,webchat,incident,integrations,api_auth_error,High,8.0,1.2,4.5,solved,fixed,false,engineering,"",16,Pro,East Midlands,25-34,M,"API 401 Unauthorized on connector.",Negative,3,"api; 401; connector; error"
ND-2025-002301,2026-01-01T00:00:00Z,2025-12-18T08:35:11Z,email,service_request,billing_payments,invoice_error,Medium,24.0,7.2,25.0,solved,fixed,false,billing,"",11,Standard,North West,35-44,F,"Incorrect address on invoice.",Neutral,5,"invoice; address; payment"
ND-2025-002302,2026-01-01T00:00:00Z,2025-12-18T10:45:30Z,email,service_request,account_admin,account_closure,Medium,24.0,5.0,20.8,solved,fixed,false,operations,"",9,Standard,London,25-34,M,"Closing account.",Neutral,"","closure; admin; subscription"
ND-2025-002303,2026-01-01T00:00:00Z,2025-12-18T15:10:55Z,in_app,incident,bug,v2_update,High,8.0,2.8,7.0,solved,fixed,false,engineering,"",23,Pro,South West,45-54,F,"V2 update broke my dashboard layout.",Negative,2,"v2_update; regression; polaris; bug"
ND-2025-002304,2026-01-01T00:00:00Z,2025-12-19T09:50:22Z,email,service_request,account_admin,account_closure,Urgent,4.0,1.0,3.5,solved,fixed,false,operations,"",37,Enterprise,Scotland,35-44,M,"Urgent closure needed today.",Neutral,"","closure; admin; contract"
ND-2025-002305,2026-01-01T00:00:00Z,2025-12-19T13:20:10Z,webchat,service_request,data_reporting,missing_data,Medium,24.0,6.8,22.5,solved,explained,false,data,"",13,Standard,Northern Ireland,25-34,F,"Data missing from widget.",Negative,4,"missing_data; widget; polaris; bug"
ND-2025-002306,2026-01-01T00:00:00Z,2025-12-24T09:15:33Z,email,incident,performance_outage,full_outage,Urgent,4.0,0.5,2.5,solved,fixed,true,engineering,engineering,60,Enterprise,London,35-44,M,"Site is down 503 Service Unavailable.",Negative,1,"outage; 503; server; crash"
ND-2025-002307,2026-01-01T00:00:00Z,2025-12-27T11:45:12Z,email,service_request,account_admin,password_reset,Medium,24.0,18.5,30.0,solved,fixed,false,operations,"",12,Standard,South East,45-54,F,"Forgot password need to login.",Neutral,5,"password; login; reset"
ND-2025-002308,2026-01-01T00:00:00Z,2025-12-28T14:20:55Z,in_app,incident,bug,ui_glitch,Low,48.0,40.0,52.5,open,"",false,engineering,"",5,Pro,Yorkshire,25-34,M,"Small visual bug in settings.",Neutral,"","ui; glitch; settings; bug"
ND-2025-002309,2026-01-01T00:00:00Z,2025-12-29T10:30:45Z,email,service_request,billing_payments,invoice_error,High,8.0,6.5,12.0,solved,fixed,false,billing,"",20,Enterprise,London,35-44,F,"Urgent invoice correction needed for year end.",Neutral,4,"invoice; correction; payment; admin"
ND-2025-002310,2026-01-01T00:00:00Z,2025-12-30T16:10:22Z,webchat,incident,integrations,webhook_failure,Medium,24.0,14.2,28.5,open,"",false,engineering,"",15,Pro,North West,25-34,M,"Webhooks failing.",Negative,"","webhook; failure; connector"
ND-2025-002311,2026-01-01T00:00:00Z,2025-12-19T08:45:11Z,email,service_request,account_admin,account_closure,Medium,24.0,5.2,21.5,solved,fixed,false,operations,"",9,Standard,East Midlands,35-44,F,"Cancel subscription.",Neutral,"","closure; admin; subscription"
ND-2025-002312,2026-01-01T00:00:00Z,2025-12-05T12:00:00Z,email,service_request,billing_payments,pricing_query,Low,48.0,10.5,35.0,solved,answered,false,billing,"",3,Free,Wales,18-24,M,"Pricing for Pro tier.",Neutral,5,"pricing; pro_tier; subscription"
ND-2025-002313,2026-01-01T00:00:00Z,2025-12-06T15:30:45Z,email,incident,access_permissions,account_locked,High,8.0,2.8,7.5,solved,fixed,false,operations,"",14,Pro,London,45-54,F,"Account locked after too many attempts.",Negative,3,"locked_out; login; security; orbit_id"
ND-2025-002314,2026-01-01T00:00:00Z,2025-12-07T09:20:33Z,webchat,service_request,account_admin,account_closure,Medium,24.0,6.0,20.2,solved,fixed,false,operations,"",11,Standard,South West,25-34,M,"Close account.",Neutral,"","closure; admin; other"
ND-2025-002315,2026-01-01T00:00:00Z,2025-12-08T11:55:12Z,email,service_request,data_reporting,export_issue,Medium,24.0,7.5,22.8,solved,workaround,false,data,"",18,Pro,Scotland,35-44,F,"Export fails on large dataset.",Negative,4,"export; data; polaris; bug"
ND-2025-002316,2026-01-01T00:00:00Z,2025-12-09T14:10:55Z,in_app,incident,bug,screen_freeze,Low,48.0,15.2,40.0,solved,fixed,false,engineering,"",6,Standard,North East,25-34,M,"Screen freezes when resizing widget.",Negative,4,"freeze; widget; ui; bug"
ND-2025-002317,2026-01-01T00:00:00Z,2025-12-10T08:50:22Z,email,service_request,account_admin,account_closure,High,8.0,3.0,8.5,solved,fixed,false,operations,"",24,Enterprise,London,45-54,F,"Cancel account immediately.",Neutral,"","closure; admin; contract"
ND-2025-002318,2026-01-01T00:00:00Z,2025-12-11T13:25:45Z,webchat,service_request,how_to_training,configuration,Low,48.0,1.8,6.2,solved,answered,false,operations,"",2,Free,South East,18-24,M,"Configuring custom domain.",Neutral,"","configuration; domain; settings"
ND-2025-002319,2026-01-01T00:00:00Z,2025-12-12T09:40:11Z,email,service_request,billing_payments,vat_receipt,Medium,24.0,5.5,19.5,solved,answered,false,billing,"",13,Standard,West Midlands,35-44,F,"Need VAT invoice.",Neutral,5,"vat; invoice; payment"
ND-2025-002320,2026-01-01T00:00:00Z,2025-12-13T11:15:33Z,email,service_request,account_admin,account_closure,Medium,24.0,4.2,21.0,solved,fixed,false,operations,"",10,Pro,North West,25-34,M,"Cancelling due to budget cuts.",Neutral,"","closure; admin; subscription"
ND-2025-002321,2026-01-01T00:00:00Z,2025-12-14T15:00:00Z,phone,incident,performance_outage,latency_spike,Urgent,4.0,0.6,2.2,solved,fixed,false,engineering,"",48,Enterprise,London,45-54,F,"Latency is unacceptable today.",Negative,2,"latency; slow; performance; polaris"
ND-2025-002322,2026-01-01T00:00:00Z,2025-12-15T09:55:20Z,email,service_request,account_admin,account_closure,Medium,24.0,6.5,23.1,solved,fixed,false,operations,"",7,Standard,Yorkshire,35-44,M,"Close account.",Neutral,"","closure; admin; other"
ND-2025-002323,2026-01-01T00:00:00Z,2025-12-16T13:30:45Z,webchat,incident,integrations,oauth_token_issue,High,8.0,2.1,6.5,solved,fixed,false,engineering,"",19,Pro,South West,25-34,F,"OAuth token expired.",Negative,4,"oauth; token; connector; error"
ND-2025-002324,2026-01-01T00:00:00Z,2025-12-17T08:20:12Z,email,service_request,account_admin,account_closure,Medium,24.0,5.0,20.0,solved,fixed,false,operations,"",12,Standard,East of England,35-44,M,"Cancel subscription.",Neutral,"","closure; admin; subscription"
ND-2025-002325,2026-01-01T00:00:00Z,2025-12-18T10:40:55Z,in_app,service_request,data_reporting,incorrect_filtering,Medium,24.0,8.0,24.5,solved,explained,false,data,"",15,Pro,London,45-54,F,"Filter not excluding selected items.",Negative,3,"filter; polaris; bug; incorrect"
ND-2025-002326,2026-01-01T00:00:00Z,2025-12-19T12:05:33Z,email,service_request,account_admin,account_closure,Medium,24.0,4.8,21.8,solved,fixed,false,operations,"",5,Standard,Northern Ireland,25-34,M,"Closing business account.",Neutral,"","closure; admin; organization"
ND-2025-002327,2026-01-01T00:00:00Z,2025-12-19T16:25:10Z,email,incident,security_privacy,gdpr_request,High,8.0,3.2,9.0,solved,answered,false,security,"",29,Enterprise,Scotland,35-44,F,"Right to be forgotten request.",Neutral,5,"gdpr; privacy; deletion; admin"
ND-2025-002328,2026-01-01T00:00:00Z,2025-12-04T09:45:22Z,webchat,service_request,account_admin,account_closure,Medium,24.0,6.2,22.5,solved,fixed,false,operations,"",8,Standard,Wales,25-34,M,"Cancel account.",Neutral,"","closure; admin; subscription"
ND-2025-002329,2026-01-01T00:00:00Z,2025-12-06T14:15:45Z,email,service_request,billing_payments,invoice_error,Medium,24.0,7.8,25.5,solved,fixed,false,billing,"",16,Pro,London,45-54,F,"Invoice incorrect.",Neutral,4,"invoice; error; payment"
ND-2025-002330,2026-01-01T00:00:00Z,2025-12-10T11:50:33Z,in_app,incident,bug,export_bug,Low,48.0,18.5,45.0,solved,workaround,false,engineering,"",4,Standard,South East,35-44,M,"CSV export formatting issue.",Neutral,5,"csv; export; formatting; bug"
ND-2025-002331,2026-01-01T00:00:00Z,2025-12-12T15:30:12Z,email,service_request,account_admin,account_closure,High,8.0,2.5,7.2,solved,fixed,false,operations,"",21,Enterprise,North East,45-54,F,"Cancel Enterprise plan.",Neutral,"","closure; admin; contract"
ND-2025-002332,2026-01-01T00:00:00Z,2025-12-15T08:55:55Z,phone,incident,access_permissions,account_locked,Urgent,4.0,0.4,1.8,solved,fixed,false,operations,"",6,Standard,London,25-34,M,"Help locked out.",Negative,3,"locked_out; login; help; orbit_id"
ND-2025-002333,2026-01-01T00:00:00Z,2025-12-17T10:10:20Z,email,service_request,account_admin,account_closure,Medium,24.0,5.8,20.5,solved,fixed,false,operations,"",11,Pro,South West,35-44,F,"Cancel account.",Neutral,"","closure; admin; other"
ND-2025-002334,2026-01-01T00:00:00Z,2025-12-18T13:40:45Z,webchat,service_request,data_reporting,missing_data,High,8.0,2.0,5.5,solved,fixed,false,data,"",35,Enterprise,Scotland,45-54,M,"Data missing from executive dashboard.",Negative,2,"missing_data; dashboard; polaris; critical"
