case_id,snapshot_at,created_at,channel,case_type,category,subcategory,priority,sla_target_hours,first_response_time_hours,resolution_time_hours,status,resolution_code,escalated,assigned_team,escalation_team,customer_tenure_months,plan_tier,region_uk,age_band,gender,case_summary,sentiment,csat_score,tags
ND-2025-001296,2026-01-01T00:00:00Z,2025-07-25T12:35:40Z,email,incident,integrations,mapping_error,High,8.0,2.8,10.2,solved,fixed,false,engineering,"",22,Pro,London,35-44,M,"Data mapping incorrect for new Xero invoices.",Negative,3,"mapping_error;xero;invoice;data"
ND-2025-001297,2026-01-01T00:00:00Z,2025-07-25T14:55:05Z,phone,incident,integrations,third_party_outage,Urgent,2.0,0.3,3.1,solved,fixed,true,engineering,engineering,58,Enterprise,London,55-64,M,"Xero Connector failure is stopping our month end.",Negative,1,"third_party_outage;xero;connector;failure"
ND-2025-001298,2026-01-01T00:00:00Z,2025-07-26T09:20:30Z,email,incident,performance_outage,database_slow,High,8.0,3.2,11.8,solved,fixed,false,engineering,"",20,Pro,North East,35-44,F,"Database seems slow reports taking ages.",Negative,4,"database;slow;report;loading"
ND-2025-001299,2026-01-01T00:00:00Z,2025-07-26T11:45:55Z,webchat,incident,integrations,rate_limit_hit,Medium,24.0,6.5,25.2,solved,workaround,false,engineering,"",9,Standard,South East,25-34,M,"Hitting rate limits on the API again.",Neutral,4,"rate_limit_hit;api;limit;again"
ND-2025-001300,2026-01-01T00:00:00Z,2025-07-26T14:10:20Z,email,incident,integrations,oauth_token_issue,High,8.0,2.5,9.5,solved,fixed,true,engineering,engineering,31,Pro,London,45-54,M,"OAuth token for Salesforce keeps expiring.",Negative,3,"oauth;token;salesforce;expire"
ND-2025-001301,2026-01-01T00:00:00Z,2025-07-27T08:35:45Z,email,incident,integrations,third_party_outage,Urgent,4.0,0.9,4.8,solved,fixed,true,engineering,engineering,41,Enterprise,South West,45-54,F,"Xero Connector is down again.",Negative,2,"third_party_outage;xero;connector;down"
ND-2025-001302,2026-01-01T00:00:00Z,2025-07-27T10:50:10Z,in_app,service_request,how_to_training,best_practice,Low,48.0,20.5,45.8,solved,answered,false,support,"",6,Free,West Midlands,18-24,M,"Best practice for setting up multiple connectors?",Neutral,5,"best_practice;connector;setup;how_to"
ND-2025-001303,2026-01-01T00:00:00Z,2025-07-27T13:15:35Z,email,incident,integrations,webhook_failure,High,8.0,3.1,10.8,solved,fixed,false,engineering,"",24,Pro,London,35-44,F,"Webhook failure for payment notifications.",Negative,3,"webhook;payment;failure;notification"
ND-2025-001304,2026-01-01T00:00:00Z,2025-07-27T15:40:00Z,webchat,incident,integrations,api_auth_error,Medium,24.0,5.8,24.5,solved,fixed,false,support,"",10,Standard,Scotland,25-34,M,"Auth error connecting to the new API.",Neutral,4,"api;auth;error;connect"
ND-2025-001305,2026-01-01T00:00:00Z,2025-07-28T09:05:25Z,email,incident,integrations,third_party_outage,Urgent,4.0,1.2,5.5,solved,duplicate,true,engineering,"",33,Pro,North West,35-44,F,"Xero sync failing.",Negative,"","third_party_outage;xero;sync;fail"
ND-2025-001306,2026-01-01T00:00:00Z,2025-07-28T11:30:50Z,email,incident,bug,broken_link,Low,48.0,24.5,49.5,solved,fixed,false,engineering,"",5,Standard,East Midlands,25-34,M,"Broken link on the help page.",Neutral,5,"bug;broken_link;help;page"
ND-2025-001307,2026-01-01T00:00:00Z,2025-07-28T13:55:15Z,phone,incident,integrations,timeout_error,High,8.0,2.8,11.2,solved,fixed,true,engineering,engineering,28,Pro,London,45-54,M,"Connection timing out repeatedly on Xero.",Negative,2,"timeout;xero;connection;repeat"
ND-2025-001308,2026-01-01T00:00:00Z,2025-07-28T16:20:40Z,email,incident,performance_outage,latency_spike,Medium,24.0,6.5,25.8,solved,fixed,false,engineering,"",16,Standard,Wales,25-34,F,"Slow loading times on Polaris.",Negative,4,"latency;slow;polaris;loading"
ND-2025-001309,2026-01-01T00:00:00Z,2025-07-29T08:45:05Z,email,incident,integrations,third_party_outage,Urgent,2.0,0.5,3.2,solved,fixed,true,engineering,engineering,50,Enterprise,London,55-64,M,"Xero Connector failure is critical.",Negative,1,"third_party_outage;xero;connector;failure"
ND-2025-001310,2026-01-01T00:00:00Z,2025-07-29T11:10:30Z,webchat,incident,integrations,json,High,8.0,3.5,12.5,solved,fixed,false,engineering,"",19,Pro,South East,35-44,M,"JSON error from the API connector.",Neutral,3,"json;api;connector;error"
ND-2025-001311,2026-01-01T00:00:00Z,2025-07-29T13:35:55Z,email,service_request,account_admin,user_add_remove,Low,48.0,18.5,46.2,solved,answered,false,support,"",4,Free,North East,18-24,F,"Add new user to the account.",Neutral,"","admin;user;add;account"
ND-2025-001312,2026-01-01T00:00:00Z,2025-07-29T16:00:20Z,email,incident,integrations,mapping_error,Medium,24.0,7.2,26.1,solved,fixed,false,engineering,"",12,Standard,South West,25-34,M,"Mapping incorrect on the new connector.",Negative,4,"mapping_error;connector;incorrect;field"
ND-2025-001313,2026-01-01T00:00:00Z,2025-07-30T09:25:45Z,email,incident,integrations,third_party_outage,Urgent,4.0,1.1,5.8,solved,fixed,true,engineering,engineering,38,Enterprise,London,45-54,F,"Xero outage affecting all dashboards.",Negative,2,"third_party_outage;xero;outage;dashboard"
ND-2025-001314,2026-01-01T00:00:00Z,2025-07-30T11:50:10Z,in_app,incident,integrations,api_auth_error,Medium,24.0,5.5,23.5,solved,fixed,false,support,"",9,Standard,East of England,25-34,M,"Auth failed for Shopify integration.",Neutral,5,"api;auth;shopify;integration"
ND-2025-001315,2026-01-01T00:00:00Z,2025-07-30T14:15:35Z,webchat,incident,integrations,rate_limit_hit,High,8.0,2.8,10.2,solved,workaround,true,engineering,engineering,25,Pro,London,35-44,M,"Rate limit hit on the Xero API.",Negative,3,"rate_limit_hit;xero;api;limit"
ND-2025-001316,2026-01-01T00:00:00Z,2025-07-30T16:40:00Z,email,incident,performance_outage,500_error,Urgent,4.0,0.8,4.2,solved,fixed,true,engineering,engineering,15,Standard,North West,25-34,F,"500 error on the main dashboard.",Negative,2,"500_error;dashboard;error;crash"
ND-2025-001317,2026-01-01T00:00:00Z,2025-07-31T08:55:25Z,email,incident,integrations,third_party_outage,Urgent,4.0,0.9,4.5,solved,duplicate,true,engineering,"",32,Pro,London,45-54,M,"Xero connector down.",Negative,"","third_party_outage;xero;connector;down"
ND-2025-001318,2026-01-01T00:00:00Z,2025-07-31T10:20:50Z,phone,incident,integrations,timeout_error,High,8.0,3.5,11.5,solved,fixed,true,engineering,engineering,27,Pro,South East,35-44,F,"API timeout on the sync.",Negative,3,"timeout;api;sync;error"
ND-2025-001319,2026-01-01T00:00:00Z,2025-07-31T12:45:15Z,email,incident,integrations,oauth_token_issue,Medium,24.0,6.2,25.8,solved,fixed,false,engineering,"",14,Standard,Yorkshire,25-34,M,"Token issue with Salesforce.",Neutral,4,"oauth;token;salesforce;issue"
ND-2025-001320,2026-01-01T00:00:00Z,2025-07-31T15:10:40Z,webchat,incident,integrations,webhook_failure,High,8.0,2.5,9.2,solved,fixed,true,engineering,engineering,21,Pro,West Midlands,35-44,M,"Webhooks not firing.",Negative,3,"webhook;failure;connector;api"
ND-2025-001321,2026-01-01T00:00:00Z,2025-07-01T10:30:00Z,email,incident,integrations,third_party_outage,Urgent,4.0,1.5,5.2,solved,fixed,true,engineering,engineering,45,Enterprise,London,45-54,M,"Xero API completely unresponsive.",Negative,2,"third_party_outage;xero;api;unresponsive"
ND-2025-001322,2026-01-01T00:00:00Z,2025-07-02T14:45:00Z,webchat,incident,integrations,api_auth_error,Medium,24.0,5.2,24.1,solved,fixed,false,billing,"",12,Standard,South West,25-34,F,"Cant connect Xero it says auth failed but I paid.",Negative,4,"api;auth;xero;failed;billing"
ND-2025-001323,2026-01-01T00:00:00Z,2025-07-03T09:15:00Z,email,incident,performance_outage,latency_spike,High,8.0,3.1,10.5,solved,fixed,false,engineering,"",20,Pro,North East,35-44,M,"Polaris board is lagging badly.",Negative,3,"latency;lag;polaris;slow"
ND-2025-001324,2026-01-01T00:00:00Z,2025-07-04T11:20:00Z,in_app,incident,bug,mobile_issue,Medium,24.0,6.8,22.5,solved,fixed,false,engineering,"",15,Standard,Scotland,25-34,F,"Mobile view of the dashboard is broken.",Negative,4,"bug;mobile;dashboard;view"
ND-2025-001325,2026-01-01T00:00:00Z,2025-07-05T13:50:00Z,email,incident,integrations,timeout_error,Urgent,4.0,0.9,4.8,solved,fixed,true,engineering,engineering,35,Pro,London,45-54,M,"Xero sync timed out again.",Negative,2,"timeout;xero;sync;again"
ND-2025-001326,2026-01-01T00:00:00Z,2025-07-06T15:30:00Z,webchat,service_request,access_permissions,password_reset,Low,48.0,12.5,45.2,solved,answered,false,support,"",5,Free,Wales,18-24,F,"Reset password for Orbit ID please.",Neutral,5,"password;reset;orbit_id;login"
ND-2025-001327,2026-01-01T00:00:00Z,2025-07-07T08:45:00Z,email,incident,integrations,mapping_error,High,8.0,2.5,9.8,solved,fixed,false,engineering,"",22,Pro,East Midlands,35-44,M,"Data mapping is off for Salesforce.",Negative,3,"mapping_error;salesforce;data;off"
ND-2025-001328,2026-01-01T00:00:00Z,2025-07-08T10:10:00Z,phone,incident,integrations,third_party_outage,Urgent,4.0,1.2,5.5,solved,duplicate,true,engineering,"",40,Enterprise,London,55-64,M,"Xero connector down.",Negative,"","third_party_outage;xero;connector;down"
ND-2025-001329,2026-01-01T00:00:00Z,2025-07-09T12:25:00Z,email,incident,integrations,webhook_failure,Medium,24.0,7.5,25.8,solved,fixed,false,engineering,"",10,Standard,North West,25-34,F,"Webhooks not receiving data.",Neutral,4,"webhook;data;receive;failure"
ND-2025-001330,2026-01-01T00:00:00Z,2025-07-10T14:40:00Z,webchat,incident,performance_outage,500_error,High,8.0,3.2,11.5,solved,fixed,true,engineering,engineering,28,Pro,South East,35-44,M,"500 error on report load.",Negative,3,"500_error;report;load;error"
ND-2025-001331,2026-01-01T00:00:00Z,2025-07-11T09:05:00Z,email,incident,integrations,rate_limit_hit,Medium,24.0,5.8,24.2,solved,workaround,false,engineering,"",14,Standard,London,25-34,F,"API rate limit reached.",Neutral,5,"rate_limit_hit;api;limit;reach"
ND-2025-001332,2026-01-01T00:00:00Z,2025-07-12T11:35:00Z,in_app,service_request,other,sales_inquiry,Low,48.0,22.1,"",open,"",false,support,"",0,Free,Yorkshire,18-24,M,"Pricing for Enterprise plan?",Neutral,"","sales;inquiry;pricing;enterprise"
ND-2025-001333,2026-01-01T00:00:00Z,2025-07-13T13:50:00Z,email,incident,integrations,json,High,8.0,2.9,10.2,solved,fixed,false,engineering,"",18,Pro,South West,35-44,M,"JSON format error.",Neutral,4,"json;format;error;api"
ND-2025-001334,2026-01-01T00:00:00Z,2025-07-14T15:15:00Z,webchat,incident,integrations,oauth_token_issue,Medium,24.0,6.5,26.5,solved,fixed,false,engineering,"",11,Standard,East of England,25-34,F,"Token problem with Hubspot.",Neutral,4,"oauth;token;hubspot;problem"
ND-2025-001335,2026-01-01T00:00:00Z,2025-07-15T08:30:00Z,email,incident,integrations,third_party_outage,Urgent,4.0,1.1,5.1,solved,fixed,true,engineering,engineering,36,Pro,London,45-54,M,"Xero API down again.",Negative,2,"third_party_outage;xero;api;down"
ND-2025-001336,2026-01-01T00:00:00Z,2025-07-16T10:45:00Z,email,incident,bug,ui_glitch,Low,48.0,25.2,49.8,solved,fixed,false,engineering,"",6,Standard,West Midlands,25-34,F,"UI glitch on the login page.",Neutral,5,"bug;ui;login;page"
ND-2025-001337,2026-01-01T00:00:00Z,2025-07-17T12:00:00Z,phone,incident,integrations,timeout_error,High,8.0,3.5,12.1,solved,fixed,true,engineering,engineering,24,Pro,London,35-44,M,"Salesforce sync timed out.",Negative,3,"timeout;salesforce;sync;out"
ND-2025-001338,2026-01-01T00:00:00Z,2025-07-18T14:25:00Z,webchat,service_request,data_reporting,export_issue,Medium,24.0,7.2,25.5,solved,fixed,false,data,"",13,Standard,North East,25-34,F,"Export not working for PDF.",Neutral,4,"export;pdf;issue;working"
ND-2025-001339,2026-01-01T00:00:00Z,2025-07-19T16:40:00Z,email,incident,integrations,api_auth_error,Medium,24.0,5.5,23.8,solved,fixed,false,support,"",8,Standard,Northern Ireland,25-34,M,"Auth error on connector.",Neutral,5,"api;auth;error;connector"
ND-2025-001340,2026-01-01T00:00:00Z,2025-07-20T09:05:00Z,email,incident,integrations,third_party_outage,Urgent,4.0,0.8,4.5,solved,duplicate,true,engineering,"",42,Enterprise,London,55-64,M,"Xero down.",Negative,"","third_party_outage;xero;down;connector"
ND-2025-001341,2026-01-01T00:00:00Z,2025-07-21T11:30:00Z,in_app,incident,performance_outage,latency_spike,High,8.0,2.5,9.5,solved,fixed,false,engineering,"",19,Pro,South East,35-44,F,"Latency is very high.",Negative,3,"latency;high;slow;polaris"
ND-2025-001342,2026-01-01T00:00:00Z,2025-07-22T13:55:00Z,email,incident,integrations,mapping_error,Medium,24.0,6.1,24.8,solved,fixed,false,engineering,"",15,Standard,Scotland,25-34,M,"Mapping error on the dashboard.",Negative,4,"mapping_error;dashboard;error;field"
ND-2025-001343,2026-01-01T00:00:00Z,2025-07-23T15:20:00Z,webchat,incident,integrations,rate_limit_hit,High,8.0,3.1,10.8,solved,workaround,true,engineering,engineering,26,Pro,London,35-44,F,"Rate limit on API.",Negative,3,"rate_limit_hit;api;limit;hit"
ND-2025-001344,2026-01-01T00:00:00Z,2025-07-24T08:35:00Z,email,incident,integrations,third_party_outage,Urgent,2.0,0.5,3.2,solved,fixed,true,engineering,engineering,55,Enterprise,London,55-64,M,"Critical Xero failure.",Negative,1,"third_party_outage;xero;failure;critical"
ND-2025-001345,2026-01-01T00:00:00Z,2025-07-25T10:10:00Z,email,service_request,account_admin,billing_contact_update,Low,48.0,18.5,45.5,solved,answered,false,support,"",3,Free,Wales,18-24,F,"Update billing contact.",Neutral,5,"admin;billing;contact;update"
ND-2025-001346,2026-01-01T00:00:00Z,2025-07-26T12:35:00Z,phone,incident,integrations,timeout_error,High,8.0,2.8,11.5,solved,fixed,true,engineering,engineering,30,Pro,South West,35-44,M,"Timeout on Xero sync.",Negative,3,"timeout;xero;sync;error"
ND-2025-001347,2026-01-01T00:00:00Z,2025-07-27T14:50:00Z,webchat,incident,bug,browser_compatibility,Medium,24.0,6.5,23.2,solved,workaround,false,engineering,"",9,Standard,East Midlands,25-34,F,"Safari compatibility issue.",Neutral,4,"bug;safari;compatibility;issue"
ND-2025-001348,2026-01-01T00:00:00Z,2025-07-28T09:15:00Z,email,incident,integrations,third_party_outage,Urgent,4.0,1.2,5.5,solved,fixed,true,engineering,engineering,38,Enterprise,London,45-54,M,"Xero API outage.",Negative,2,"third_party_outage;xero;outage;api"
ND-2025-001349,2026-01-01T00:00:00Z,2025-07-29T11:40:00Z,email,incident,integrations,webhook_failure,Medium,24.0,7.5,26.1,solved,fixed,false,engineering,"",12,Standard,North West,25-34,F,"Webhook failure.",Neutral,5,"webhook;failure;api;connector"
ND-2025-001350,2026-01-01T00:00:00Z,2025-07-30T13:05:00Z,in_app,incident,performance_outage,database_slow,High,8.0,3.5,12.2,solved,fixed,false,engineering,"",22,Pro,South East,35-44,M,"Database slow query.",Negative,3,"database;slow;query;polaris"
ND-2025-001351,2026-01-01T00:00:00Z,2025-07-31T15:30:00Z,webchat,incident,integrations,oauth_token_issue,Medium,24.0,5.8,24.5,solved,fixed,false,engineering,"",16,Standard,Yorkshire,25-34,F,"OAuth token error.",Neutral,4,"oauth;token;error;api"
ND-2025-001352,2026-01-01T00:00:00Z,2025-07-01T08:00:00Z,email,incident,integrations,third_party_outage,Urgent,4.0,0.9,4.2,solved,duplicate,true,engineering,"",34,Pro,London,45-54,M,"Xero down.",Negative,"","third_party_outage;xero;down;api"
ND-2025-001353,2026-01-01T00:00:00Z,2025-07-02T10:25:00Z,email,incident,integrations,json,High,8.0,2.1,9.8,solved,fixed,false,engineering,"",20,Pro,West Midlands,35-44,M,"JSON invalid.",Neutral,3,"json;invalid;api;error"
ND-2025-001354,2026-01-01T00:00:00Z,2025-07-03T12:50:00Z,phone,incident,security_privacy,mfa_policy,Medium,24.0,4.5,22.8,solved,answered,false,security,"",25,Pro,London,35-44,F,"MFA policy question.",Neutral,5,"security;mfa;policy;question"
ND-2025-001355,2026-01-01T00:00:00Z,2025-07-04T15:15:00Z,email,incident,integrations,api_auth_error,Medium,24.0,6.2,25.5,solved,fixed,false,support,"",10,Standard,Scotland,25-34,M,"Auth error API.",Neutral,4,"api;auth;error;failed"
ND-2025-001356,2026-01-01T00:00:00Z,2025-07-05T09:40:00Z,webchat,incident,integrations,rate_limit_hit,High,8.0,2.8,11.2,solved,workaround,true,engineering,engineering,30,Pro,North East,35-44,F,"Rate limit exceeded.",Negative,3,"rate_limit_hit;api;exceeded;limit"
ND-2025-001357,2026-01-01T00:00:00Z,2025-07-06T11:05:00Z,email,incident,integrations,third_party_outage,Urgent,4.0,1.5,5.8,solved,fixed,true,engineering,engineering,48,Enterprise,London,55-64,M,"Xero Connector broken.",Negative,2,"third_party_outage;xero;broken;connector"
ND-2025-001358,2026-01-01T00:00:00Z,2025-07-07T13:30:00Z,email,incident,billing_payments,invoice_error,Medium,24.0,5.1,23.5,solved,fixed,false,billing,"",15,Standard,South West,35-44,F,"Invoice incorrect.",Negative,4,"invoice;incorrect;billing;error"
ND-2025-001359,2026-01-01T00:00:00Z,2025-07-08T15:55:00Z,webchat,incident,integrations,mapping_error,High,8.0,3.2,10.5,solved,fixed,false,engineering,"",22,Pro,London,35-44,M,"Mapping incorrect.",Negative,3,"mapping_error;incorrect;field;data"
ND-2025-001360,2026-01-01T00:00:00Z,2025-07-09T08:20:00Z,in_app,incident,performance_outage,latency_spike,Medium,24.0,7.2,26.5,solved,fixed,false,engineering,"",12,Standard,Wales,25-34,F,"Latency high.",Negative,4,"latency;high;polaris;slow"
ND-2025-001361,2026-01-01T00:00:00Z,2025-07-10T10:45:00Z,email,incident,integrations,timeout_error,Urgent,4.0,0.8,4.5,solved,fixed,true,engineering,engineering,35,Pro,South East,35-44,M,"Timeout error.",Negative,2,"timeout;error;api;sync"
ND-2025-001362,2026-01-01T00:00:00Z,2025-07-11T13:10:00Z,email,incident,integrations,third_party_outage,Urgent,2.0,0.5,3.1,solved,fixed,true,engineering,engineering,52,Enterprise,London,55-64,M,"Xero outage.",Negative,1,"third_party_outage;xero;outage;api"
ND-2025-001363,2026-01-01T00:00:00Z,2025-07-12T15:35:00Z,webchat,service_request,other,test_ticket,Low,48.0,1.2,2.5,solved,cancelled,false,support,"",0,Free,North West,18-24,M,"Test chat.",Neutral,"","test_ticket;spam;chat;test"
ND-2025-001364,2026-01-01T00:00:00Z,2025-07-13T09:50:00Z,email,incident,integrations,oauth_token_issue,Medium,24.0,6.5,25.2,solved,fixed,false,engineering,"",14,Standard,East Midlands,25-34,F,"OAuth token invalid.",Neutral,4,"oauth;token;invalid;api"
ND-2025-001365,2026-01-01T00:00:00Z,2025-07-14T11:15:00Z,phone,incident,integrations,webhook_failure,High,8.0,2.5,9.5,solved,fixed,true,engineering,engineering,28,Pro,London,35-44,M,"Webhook failed.",Negative,3,"webhook;failed;api;connector"
ND-2025-001366,2026-01-01T00:00:00Z,2025-07-15T13:40:00Z,email,incident,bug,regression_after_update,Medium,24.0,5.8,24.1,solved,fixed,false,engineering,"",16,Standard,Yorkshire,25-34,F,"Bug after update.",Negative,4,"bug;update;regression;error"
ND-2025-001367,2026-01-01T00:00:00Z,2025-07-16T16:05:00Z,webchat,incident,integrations,api_auth_error,High,8.0,3.1,10.8,solved,fixed,false,engineering,"",24,Pro,South West,35-44,M,"API auth error.",Negative,3,"api;auth;error;key"
ND-2025-001368,2026-01-01T00:00:00Z,2025-07-17T08:30:00Z,email,incident,integrations,third_party_outage,Urgent,4.0,1.1,5.2,solved,duplicate,true,engineering,"",40,Enterprise,London,55-64,M,"Xero sync down.",Negative,"","third_party_outage;xero;sync;down"
ND-2025-001369,2026-01-01T00:00:00Z,2025-07-18T10:55:00Z,email,incident,integrations,rate_limit_hit,Medium,24.0,4.5,23.5,solved,workaround,false,engineering,"",12,Standard,East of England,25-34,F,"Rate limit hit.",Neutral,4,"rate_limit_hit;limit;api;error"
