case_id,snapshot_at,created_at,channel,case_type,category,subcategory,priority,sla_target_hours,first_response_time_hours,resolution_time_hours,status,resolution_code,escalated,assigned_team,escalation_team,customer_tenure_months,plan_tier,region_uk,age_band,gender,case_summary,sentiment,csat_score,tags
ND-2025-000698,2026-01-01T00:00:00Z,2025-04-29T16:10:00Z,email,service_request,how_to_training,video_tutorial,Low,48.0,20.0,,new,"",false,support,"",3,Standard,East of England,45-54,M,"Video guide for connector setup?",Neutral,,"video_tutorial;connector;setup;guide;training"
ND-2025-000699,2026-01-01T00:00:00Z,2025-04-30T08:30:00Z,webchat,incident,security_privacy,suspicious_activity,Urgent,2.0,0.2,1.0,solved,fixed,true,security,"",40,Enterprise,London,35-44,F,"Unknown IP accessed admin account",Negative,,"suspicious_login;security;admin;ip;urgent"
ND-2025-000700,2026-01-01T00:00:00Z,2025-04-30T10:00:00Z,email,service_request,billing_payments,invoice_error,Medium,24.0,4.5,,open,"",false,billing,"",10,Pro,Scotland,25-34,M,"Invoice amount is wrong for this month",Negative,,"invoice;error;amount;billing;query"
ND-2025-000701,2026-01-01T00:00:00Z,2025-04-30T11:45:00Z,in_app,incident,bug,mobile_issue,High,8.0,2.1,6.2,solved,fixed,false,engineering,"",19,Pro,North East,18-24,F,"Mobile view is completely broken",Negative,3,"bug;mobile;ui;broken;app"
ND-2025-000702,2026-01-01T00:00:00Z,2025-04-30T13:20:00Z,email,service_request,access_permissions,invite_user,Low,48.0,10.0,25.0,solved,answered,false,support,"",5,Standard,Yorkshire,35-44,M,"Inviting new user but email never arrives",Neutral,,"invite;email;user_management;issue;support"
ND-2025-000703,2026-01-01T00:00:00Z,2025-04-30T15:00:00Z,webchat,incident,performance_outage,loading_issue,Medium,24.0,3.0,,pending,"",false,engineering,"",28,Pro,South East,45-54,F,"Widgets stuck on loading spinner",Negative,,"spinner;loading;stuck;widget;performance"
ND-2025-000704,2026-01-01T00:00:00Z,2025-04-01T10:15:00Z,email,service_request,how_to_training,best_practice,Low,48.0,18.0,36.5,solved,answered,false,support,"",6,Standard,London,25-34,M,"Best way to group widgets?",Neutral,5,"best_practice;widget;group;dashboard;how_to"
ND-2025-000705,2026-01-01T00:00:00Z,2025-04-01T14:45:00Z,webchat,incident,integrations,api_auth_error,High,8.0,1.5,,open,"",false,engineering,"",30,Enterprise,North West,35-44,F,"API key rejected",Negative,,"api;key;auth;error;connector"
ND-2025-000706,2026-01-01T00:00:00Z,2025-04-02T09:25:00Z,in_app,service_request,account_admin,audit_log_request,Medium,24.0,5.0,21.0,solved,answered,false,support,"",15,Pro,South West,45-54,M,"Need audit trail for login events",Neutral,,"audit_log;login;security;admin;request"
ND-2025-000707,2026-01-01T00:00:00Z,2025-04-02T13:00:00Z,email,incident,bug,regression_after_update,High,8.0,2.5,7.0,solved,fixed,false,engineering,"",22,Standard,East Midlands,25-34,F,"Update broke my custom CSS",Negative,,"bug;regression;css;custom;update"
ND-2025-000708,2026-01-01T00:00:00Z,2025-04-03T08:35:00Z,webchat,service_request,billing_payments,plan_change_billing,Low,48.0,12.0,,pending,"",false,billing,"",8,Free,Wales,18-24,M,"Upgrade to Pro plan",Positive,,"upgrade;pro_tier;billing;plan_change;sales"
ND-2025-000709,2026-01-01T00:00:00Z,2025-04-03T11:50:00Z,email,incident,data_reporting,export_issue,Medium,24.0,6.0,20.5,solved,workaround,false,data,"",14,Pro,London,35-44,F,"PDF export formatting is weird",Neutral,4,"export;pdf;formatting;bug;polaris"
ND-2025-000710,2026-01-01T00:00:00Z,2025-04-04T15:20:00Z,phone,service_request,access_permissions,locked_out,Urgent,4.0,0.5,1.5,solved,fixed,false,support,"",3,Standard,Scotland,45-54,M,"Locked out of account urgent",Negative,,"locked_out;urgent;login;orbit_id;access"
ND-2025-000711,2026-01-01T00:00:00Z,2025-04-05T10:00:00Z,email,incident,performance_outage,slow,High,8.0,2.0,,open,"",false,engineering,"",35,Enterprise,North East,25-34,F,"Dashboard very slow",Negative,,"slow;dashboard;performance;latency;polaris"
ND-2025-000712,2026-01-01T00:00:00Z,2025-04-06T13:10:00Z,webchat,service_request,other,spam,Low,120.0,,,new,"",false,support,"",0,Free,West Midlands,35-44,M,"SEO services offer",Neutral,,"spam;other;sales;marketing;ignore"
ND-2025-000713,2026-01-01T00:00:00Z,2025-04-07T09:40:00Z,in_app,incident,bug,ui_glitch,Medium,24.0,4.5,18.0,solved,fixed,false,engineering,"",11,Pro,South East,25-34,F,"Button misalignment on settings page",Neutral,5,"bug;ui;glitch;settings;css"
ND-2025-000714,2026-01-01T00:00:00Z,2025-04-08T12:30:00Z,email,service_request,how_to_training,configuration,Low,48.0,22.0,,pending,"",false,support,"",2,Standard,London,18-24,M,"Configure Shopify connector help",Neutral,,"configuration;shopify;connector;help;setup"
ND-2025-000715,2026-01-01T00:00:00Z,2025-04-09T14:55:00Z,email,incident,integrations,sync_error,High,8.0,3.0,7.5,solved,fixed,false,engineering,"",26,Pro,East of England,35-44,F,"Data not syncing from Hubspot",Negative,,"sync;hubspot;error;connector;missing_data"
ND-2025-000716,2026-01-01T00:00:00Z,2025-04-10T08:15:00Z,webchat,service_request,billing_payments,vat_receipt,Low,48.0,15.0,35.0,solved,answered,false,billing,"",12,Pro,Yorkshire,45-54,M,"Need VAT invoice for March",Neutral,,"vat;invoice;billing;request;receipt"
ND-2025-000717,2026-01-01T00:00:00Z,2025-04-11T10:45:00Z,email,incident,security_privacy,gdpr_request,Medium,72.0,20.0,,open,"",true,security,legal,18,Standard,North West,25-34,F,"GDPR data request",Neutral,,"gdpr;request;privacy;data;compliance"
ND-2025-000718,2026-01-01T00:00:00Z,2025-04-12T13:25:00Z,in_app,service_request,data_reporting,chart_issue,Medium,24.0,5.5,21.5,solved,answered,false,data,"",9,Pro,South West,35-44,M,"Pie chart legend is cut off",Neutral,4,"chart;visualization;ui;bug;polaris"
ND-2025-000719,2026-01-01T00:00:00Z,2025-04-13T16:00:00Z,email,incident,bug,app_crash,High,8.0,1.8,5.8,solved,fixed,false,engineering,"",21,Standard,London,18-24,F,"App crashes on startup",Negative,2,"crash;app;startup;bug;mobile"
ND-2025-000720,2026-01-01T00:00:00Z,2025-04-14T09:00:00Z,webchat,service_request,account_admin,user_add,Low,48.0,10.0,,pending,"",false,support,"",5,Free,Wales,25-34,M,"Add new admin user",Neutral,,"user_management;admin;add;account;setup"
ND-2025-000721,2026-01-01T00:00:00Z,2025-04-15T11:20:00Z,email,incident,performance_outage,500_error,Urgent,4.0,0.6,2.2,solved,fixed,true,engineering,security,45,Enterprise,Scotland,35-44,F,"Internal Server Error 500 on login",Negative,,"500_error;login;server;error;urgent"
ND-2025-000722,2026-01-01T00:00:00Z,2025-04-16T14:10:00Z,email,service_request,how_to_training,troubleshooting,Medium,24.0,4.0,19.0,solved,answered,false,support,"",7,Standard,Northern Ireland,45-54,M,"Widget showing no data help",Neutral,,"troubleshooting;widget;no_data;help;how_to"
ND-2025-000723,2026-01-01T00:00:00Z,2025-04-17T08:50:00Z,in_app,incident,billing_payments,payment_failed,High,8.0,2.5,,open,"",false,billing,"",15,Pro,East Midlands,25-34,F,"Payment failed retry please",Negative,,"payment;failed;retry;billing;credit_card"
ND-2025-000724,2026-01-01T00:00:00Z,2025-04-18T12:00:00Z,webchat,service_request,integrations,connector_setup,Medium,24.0,3.5,17.5,solved,answered,false,support,"",4,Standard,London,35-44,M,"Setting up Xero connector",Neutral,5,"setup;xero;connector;integration;help"
ND-2025-000725,2026-01-01T00:00:00Z,2025-04-19T14:30:00Z,email,incident,bug,browser_issue,Low,48.0,14.0,,pending,"",false,engineering,"",10,Pro,South East,18-24,F,"IE11 display issues",Neutral,,"bug;browser;ie11;ui;legacy"
ND-2025-000726,2026-01-01T00:00:00Z,2025-04-20T09:15:00Z,email,service_request,data_reporting,timezone,Medium,24.0,5.2,22.5,solved,answered,false,data,"",16,Pro,West Midlands,45-54,M,"Change timezone to EST",Neutral,,"timezone;settings;data;polaris;configuration"
ND-2025-000727,2026-01-01T00:00:00Z,2025-04-21T11:40:00Z,in_app,incident,access_permissions,mfa_issue,Urgent,4.0,0.8,3.0,solved,fixed,false,support,"",20,Enterprise,North East,25-34,F,"MFA code not working",Negative,4,"mfa;code;error;login;urgent"
ND-2025-000728,2026-01-01T00:00:00Z,2025-04-22T13:55:00Z,email,service_request,other,partnership,Low,120.0,40.0,,new,"",false,support,"",0,Free,Yorkshire,35-44,M,"Partnership proposal",Positive,,"partnership;business;proposal;sales;inquiry"
ND-2025-000729,2026-01-01T00:00:00Z,2025-04-23T16:05:00Z,webchat,incident,integrations,rate_limit,High,8.0,1.9,6.5,solved,workaround,false,engineering,"",28,Pro,London,25-34,F,"API rate limit exceeded again",Negative,,"rate_limit;api;error;connector;limit"
ND-2025-000730,2026-01-01T00:00:00Z,2025-04-24T08:25:00Z,email,service_request,account_admin,email_prefs,Low,48.0,22.5,,open,"",false,support,"",6,Standard,South West,45-54,M,"Unsubscribe from marketing emails",Neutral,,"unsubscribe;email;marketing;prefs;admin"
ND-2025-000731,2026-01-01T00:00:00Z,2025-04-25T10:50:00Z,in_app,incident,bug,mobile_crash,High,8.0,2.2,7.0,solved,fixed,false,engineering,"",13,Pro,North West,18-24,F,"App crash on profile screen",Negative,3,"crash;mobile;profile;bug;app"
ND-2025-000732,2026-01-01T00:00:00Z,2025-04-26T13:15:00Z,email,service_request,billing_payments,invoice_query,Medium,24.0,4.8,19.5,solved,answered,false,billing,"",11,Standard,East Midlands,35-44,M,"Query regarding invoice #4552",Neutral,,"invoice;query;billing;payment;question"
ND-2025-000733,2026-01-01T00:00:00Z,2025-04-27T15:40:00Z,webchat,incident,performance_outage,latency,High,8.0,2.6,,pending,"",false,engineering,"",32,Enterprise,London,25-34,F,"System is dragging",Negative,,"slow;latency;performance;lag;drag"
ND-2025-000734,2026-01-01T00:00:00Z,2025-04-28T09:10:00Z,email,service_request,how_to_training,documentation,Low,48.0,16.0,,new,"",false,support,"",3,Free,Wales,45-54,M,"Link to documentation?",Neutral,,"documentation;link;help;training;how_to"
ND-2025-000735,2026-01-01T00:00:00Z,2025-04-29T11:25:00Z,in_app,incident,data_reporting,filter_bug,Medium,24.0,5.5,21.0,solved,fixed,false,data,"",17,Pro,Scotland,35-44,F,"Filters not clearing",Neutral,5,"filter;bug;ui;data;polaris"
ND-2025-000736,2026-01-01T00:00:00Z,2025-04-29T14:00:00Z,email,service_request,access_permissions,role_change,Low,48.0,18.0,38.0,solved,answered,false,support,"",9,Standard,Northern Ireland,25-34,M,"Change me to admin",Neutral,,"role_change;admin;permissions;user_management;request"
ND-2025-000737,2026-01-01T00:00:00Z,2025-04-30T08:45:00Z,webchat,incident,integrations,auth_error,High,8.0,2.1,,open,"",false,engineering,"",24,Pro,London,18-24,F,"Auth error on Salesforce connector",Negative,,"auth;error;salesforce;connector;integration"
ND-2025-000738,2026-01-01T00:00:00Z,2025-04-30T10:35:00Z,email,service_request,billing_payments,refund_status,Medium,24.0,4.0,16.0,solved,answered,false,billing,"",14,Standard,East of England,35-44,M,"Status of my refund?",Neutral,,"refund;status;billing;payment;inquiry"
ND-2025-000739,2026-01-01T00:00:00Z,2025-04-30T12:50:00Z,email,incident,bug,ui_display,Low,48.0,14.5,30.0,solved,fixed,false,engineering,"",5,Free,South West,25-34,F,"Footer overlaps text",Neutral,,"bug;ui;footer;overlap;display"
