case_id,snapshot_at,created_at,channel,case_type,category,subcategory,priority,sla_target_hours,first_response_time_hours,resolution_time_hours,status,resolution_code,escalated,assigned_team,escalation_team,customer_tenure_months,plan_tier,region_uk,age_band,gender,case_summary,sentiment,csat_score,tags
ND-2025-001099,2026-01-01T00:00:00Z,2025-06-03T11:22:15Z,email,service_request,billing_payments,plan_change_billing,Medium,24.0,19.2,"",open,"",FALSE,billing,"",12,Standard,East Midlands,35-44,M,"Want to switch from monthly to annual billing",Neutral,"",subscription;billing;upgrade
ND-2025-001100,2026-01-01T00:00:00Z,2025-06-05T14:10:50Z,webchat,incident,performance_outage,latency,High,8.0,3.5,6.2,solved,fixed,FALSE,engineering,"",40,Enterprise,London,45-54,F,"Dashboard takes 30s to load unacceptable",Negative,2,latency;slow;polaris
ND-2025-001101,2026-01-01T00:00:00Z,2025-06-07T09:35:25Z,email,incident,bug,chrome,Low,48.0,30.5,"",pending,"",FALSE,engineering,"",5,Free,Wales,25-34,M,"Chrome extension crashing the browser",Negative,"",chrome;crash;extension;bug
ND-2025-001102,2026-01-01T00:00:00Z,2025-06-09T16:55:05Z,phone,service_request,how_to_training,help_center,Low,48.0,4.2,4.8,solved,answered,FALSE,support,"",1,Standard,North East,55-64,F,"Cannot find the help center link",Neutral,5,help_center;docs;support
ND-2025-001103,2026-01-01T00:00:00Z,2025-06-11T13:40:40Z,webchat,incident,access_permissions,google_auth,Medium,24.0,8.5,"",open,"",FALSE,support,"",16,Pro,South West,35-44,M,"Google Auth login button not responding",Negative,"",google_auth;login;button;bug
ND-2025-001104,2026-01-01T00:00:00Z,2025-06-13T10:25:15Z,email,service_request,account_admin,notifications,Low,48.0,45.2,"",on_hold,"",FALSE,support,"",22,Standard,Scotland,45-54,F,"Stop sending me product updates",Negative,"",notifications;email_prefs;spam
ND-2025-001105,2026-01-01T00:00:00Z,2025-06-15T08:50:50Z,in_app,incident,data_reporting,kpi,Medium,24.0,14.8,"",new,"",FALSE,data,"",10,Pro,London,25-34,M,"KPI card showing NaN error",Negative,"",kpi;error;bug;polaris
ND-2025-001106,2026-01-01T00:00:00Z,2025-06-17T11:15:30Z,webchat,incident,integrations,rest_api,High,8.0,4.5,10.2,solved,fixed,FALSE,engineering,"",30,Enterprise,North West,35-44,F,"REST API returning 502 Bad Gateway",Negative,"",rest_api;502;error;api
ND-2025-001107,2026-01-01T00:00:00Z,2025-06-19T14:40:05Z,email,service_request,security_privacy,ip_whitelist,Medium,24.0,20.2,"",open,"",FALSE,security,"",18,Pro,East of England,45-54,M,"Whitelist our office IP please",Neutral,"",ip_whitelist;security;access
ND-2025-001108,2026-01-01T00:00:00Z,2025-06-21T09:05:45Z,phone,service_request,other,miscellaneous,Low,48.0,1.5,2.1,solved,answered,FALSE,support,"",0,Free,Yorkshire,18-24,F,"Just checking if you have an iOS app",Neutral,5,inquiry;mobile;app
ND-2025-001109,2026-01-01T00:00:00Z,2025-06-23T12:30:20Z,webchat,service_request,billing_payments,upgrade,Low,48.0,5.8,"",pending,"",FALSE,billing,"",8,Standard,West Midlands,35-44,M,"Upgrade to Pro please",Positive,"",upgrade;pro_tier;sales
ND-2025-001110,2026-01-01T00:00:00Z,2025-06-25T15:55:00Z,email,incident,performance_outage,timeout,High,8.0,7.5,"",open,"",FALSE,engineering,"",50,Enterprise,London,55-64,F,"Reports timing out after 60 seconds",Negative,"",timeout;slow;report;polaris
ND-2025-001111,2026-01-01T00:00:00Z,2025-06-27T08:20:35Z,in_app,incident,bug,v2_update,Medium,24.0,16.2,"",new,"",FALSE,engineering,"",14,Pro,South East,25-34,M,"V2 update broke my custom CSS",Negative,"",v2_update;css;ui;bug
ND-2025-001112,2026-01-01T00:00:00Z,2025-06-29T10:45:10Z,webchat,service_request,how_to_training,best_practice,Low,48.0,6.5,"",open,"",FALSE,support,"",5,Standard,Northern Ireland,35-44,F,"Best way to group customers in charts",Neutral,"",best_practice;chart;visualization
ND-2025-001113,2026-01-01T00:00:00Z,2025-06-02T16:10:45Z,email,incident,access_permissions,2fa,Medium,24.0,18.5,"",on_hold,"",FALSE,support,"",25,Pro,South West,45-54,M,"2FA code not accepted",Negative,"",2fa;login;error;orbit_id
ND-2025-001114,2026-01-01T00:00:00Z,2025-06-04T09:35:20Z,phone,service_request,account_admin,closure,Low,48.0,30.2,45.5,solved,cancelled,FALSE,support,"",10,Standard,London,25-34,F,"Close account not using it",Neutral,"",closure;account;retention
ND-2025-001115,2026-01-01T00:00:00Z,2025-06-06T13:00:55Z,webchat,incident,data_reporting,chart,Medium,24.0,8.8,"",open,"",FALSE,data,"",20,Pro,East Midlands,35-44,M,"Chart axis labels are overlapping",Negative,"",chart;ui;bug;polaris
ND-2025-001116,2026-01-01T00:00:00Z,2025-06-08T15:25:30Z,email,incident,integrations,hubspot,High,8.0,5.2,12.5,solved,fixed,FALSE,engineering,"",35,Enterprise,North East,45-54,F,"HubSpot contacts not syncing to Northstar",Negative,4,hubspot;sync;connector;error
ND-2025-001117,2026-01-01T00:00:00Z,2025-06-10T08:50:05Z,in_app,service_request,security_privacy,compliance,Medium,24.0,21.5,"",pending,"",FALSE,security,"",60,Enterprise,Scotland,55-64,M,"Question about ISO 27001 compliance",Neutral,"",compliance;iso;security
ND-2025-001118,2026-01-01T00:00:00Z,2025-06-12T11:15:40Z,email,service_request,other,partnership,Low,48.0,35.5,"",open,"",FALSE,support,"",0,Free,Wales,35-44,F,"Partnership inquiry",Positive,"",partnership;inquiry;sales
ND-2025-001119,2026-01-01T00:00:00Z,2025-06-14T14:40:15Z,webchat,service_request,billing_payments,credit_card,Urgent,4.0,0.5,1.2,solved,fixed,FALSE,billing,"",15,Pro,North West,25-34,M,"Update credit card urgently before expiry",Neutral,5,credit_card;billing;payment
ND-2025-001120,2026-01-01T00:00:00Z,2025-06-16T09:05:50Z,phone,incident,performance_outage,status_page,High,8.0,2.5,5.8,solved,answered,FALSE,engineering,"",28,Standard,South East,35-44,F,"Is the status page accurate getting errors",Negative,"",status_page;error;outage
ND-2025-001121,2026-01-01T00:00:00Z,2025-06-18T12:30:25Z,email,incident,bug,firefox,Medium,24.0,15.8,"",new,"",FALSE,engineering,"",12,Pro,London,45-54,M,"Firefox layout issue on dashboard",Neutral,"",firefox;ui;bug;polaris
ND-2025-001122,2026-01-01T00:00:00Z,2025-06-20T15:55:00Z,in_app,service_request,how_to_training,setup,Low,48.0,40.2,"",open,"",FALSE,support,"",4,Free,Yorkshire,25-34,F,"Setup guide for newbies",Positive,"",setup;onboarding;guide
ND-2025-001123,2026-01-01T00:00:00Z,2025-06-22T08:20:35Z,webchat,incident,access_permissions,domain,Medium,24.0,5.5,"",pending,"",FALSE,support,"",18,Standard,West Midlands,35-44,M,"Domain verification failed twice",Negative,"",domain;verification;error
ND-2025-001124,2026-01-01T00:00:00Z,2025-06-24T10:45:10Z,email,service_request,account_admin,gdpr,Low,48.0,25.5,"",on_hold,"",FALSE,support,"",25,Pro,East of England,45-54,F,"Delete my account GDPR",Neutral,"",gdpr;closure;account
ND-2025-001125,2026-01-01T00:00:00Z,2025-06-26T13:10:45Z,phone,incident,data_reporting,csv,Medium,24.0,12.2,"",open,"",FALSE,data,"",14,Standard,South West,25-34,M,"CSV export is blank",Negative,"",csv;export;bug;empty
ND-2025-001126,2026-01-01T00:00:00Z,2025-06-28T16:35:20Z,webchat,incident,integrations,integration,High,8.0,3.8,"",new,"",FALSE,engineering,"",32,Enterprise,London,35-44,F,"Integration with Xero stopped working today",Negative,"",integration;xero;error;connector
ND-2025-001127,2026-01-01T00:00:00Z,2025-06-30T09:00:55Z,email,service_request,security_privacy,orbit_id,Medium,24.0,20.5,"",open,"",FALSE,security,"",9,Pro,Scotland,45-54,M,"Is Orbit ID compatible with Azure AD",Neutral,"",orbit_id;sso;azure;question
ND-2025-001128,2026-01-01T00:00:00Z,2025-06-03T15:15:30Z,in_app,service_request,other,sales,Low,48.0,1.2,1.8,solved,answered,FALSE,support,"",1,Free,North East,18-24,F,"Sales contact number please",Neutral,5,sales;inquiry;contact
ND-2025-001129,2026-01-01T00:00:00Z,2025-06-06T08:40:05Z,webchat,service_request,billing_payments,downgrade,Low,48.0,3.5,"",pending,"",FALSE,billing,"",10,Standard,Northern Ireland,25-34,M,"Downgrade to free plan",Negative,"",downgrade;billing;subscription
ND-2025-001130,2026-01-01T00:00:00Z,2025-06-09T11:05:40Z,email,incident,performance_outage,crash,High,8.0,6.5,"",open,"",FALSE,engineering,"",38,Pro,London,35-44,F,"App crashes on loading big report",Negative,"",crash;report;polaris;bug
ND-2025-001131,2026-01-01T00:00:00Z,2025-06-12T13:30:15Z,phone,incident,bug,error,Medium,24.0,18.2,"",on_hold,"",FALSE,engineering,"",13,Standard,Wales,45-54,M,"Getting a generic error message on save",Negative,"",error;bug;save;generic
ND-2025-001132,2026-01-01T00:00:00Z,2025-06-15T15:55:50Z,webchat,service_request,how_to_training,training,Low,48.0,5.5,"",new,"",FALSE,support,"",5,Pro,South East,25-34,F,"Training session booking",Positive,"",training;session;booking
ND-2025-001133,2026-01-01T00:00:00Z,2025-06-18T09:20:25Z,email,incident,access_permissions,admin,High,8.0,4.2,"",open,"",TRUE,support,security,26,Enterprise,London,45-54,M,"Admin access revoked unexpectedly",Negative,"",admin;access;security;error
ND-2025-001134,2026-01-01T00:00:00Z,2025-06-21T11:45:00Z,in_app,service_request,account_admin,email_prefs,Low,48.0,35.2,"",pending,"",FALSE,support,"",18,Standard,North West,35-44,F,"Change my email address",Neutral,"",email_prefs;settings;admin
ND-2025-001135,2026-01-01T00:00:00Z,2025-06-24T14:10:35Z,webchat,incident,data_reporting,visualization,Medium,24.0,10.5,"",open,"",FALSE,data,"",11,Pro,East Midlands,25-34,M,"Visualization looks wrong on mobile",Negative,"",visualization;mobile;bug;polaris
ND-2025-001136,2026-01-01T00:00:00Z,2025-06-27T16:35:10Z,email,incident,integrations,connector,High,8.0,6.2,"",new,"",FALSE,engineering,"",30,Pro,London,45-54,F,"Connector failure notification received",Negative,"",connector;failure;email;alert
ND-2025-001137,2026-01-01T00:00:00Z,2025-06-30T09:00:45Z,phone,service_request,security_privacy,privacy,Medium,24.0,18.5,"",open,"",FALSE,security,"",20,Standard,West Midlands,35-44,M,"Privacy policy question",Neutral,"",privacy;policy;question
ND-2025-001138,2026-01-01T00:00:00Z,2025-06-04T13:25:20Z,webchat,service_request,other,miscellaneous,Low,48.0,2.5,3.1,solved,answered,FALSE,support,"",0,Free,Yorkshire,18-24,F,"Hi are you a robot",Neutral,5,miscellaneous;chat;test
ND-2025-001139,2026-01-01T00:00:00Z,2025-06-07T15:50:55Z,email,service_request,billing_payments,invoice,Medium,24.0,20.2,"",pending,"",FALSE,billing,"",14,Pro,South West,45-54,M,"Where can I find my invoices",Neutral,"",invoice;billing;help
ND-2025-001140,2026-01-01T00:00:00Z,2025-06-11T08:15:30Z,in_app,incident,performance_outage,uptime,High,8.0,4.5,"",open,"",FALSE,engineering,"",25,Standard,Scotland,35-44,F,"Uptime report shows downtime yesterday",Negative,"",uptime;report;downtime;check
ND-2025-001141,2026-01-01T00:00:00Z,2025-06-14T10:40:05Z,webchat,incident,bug,bug,Medium,24.0,12.8,"",new,"",FALSE,engineering,"",8,Pro,North East,25-34,M,"Bug in the new feature release",Negative,"",bug;feature;release;error
ND-2025-001142,2026-01-01T00:00:00Z,2025-06-17T13:05:40Z,email,service_request,how_to_training,walkthrough,Low,48.0,30.5,"",on_hold,"",FALSE,support,"",3,Free,East of England,35-44,F,"Walkthrough of the platform please",Positive,"",walkthrough;demo;onboarding
ND-2025-001143,2026-01-01T00:00:00Z,2025-06-20T15:30:15Z,phone,incident,access_permissions,locked_out,Urgent,4.0,0.4,1.1,solved,fixed,FALSE,support,"",36,Enterprise,London,55-64,M,"Completely locked out help",Negative,1,locked_out;urgent;login;error
ND-2025-001144,2026-01-01T00:00:00Z,2025-06-23T10:55:50Z,webchat,service_request,account_admin,organization,Low,48.0,5.2,"",open,"",FALSE,support,"",12,Standard,South East,25-34,F,"Change organization name",Neutral,"",organization;settings;admin```
