case_id,snapshot_at,created_at,channel,case_type,category,subcategory,priority,sla_target_hours,first_response_time_hours,resolution_time_hours,status,resolution_code,escalated,assigned_team,escalation_team,customer_tenure_months,plan_tier,region_uk,age_band,gender,case_summary,sentiment,csat_score,tags
ND-2025-002096,2026-01-01T00:00:00Z,2025-11-29T14:00:50Z,webchat,incident,bug,chrome,Medium,24.0,0.8,2.2,solved,duplicate,FALSE,engineering,"",5,Standard,Yorkshire,25-34,M,"Chrome is crashing on the dashboard page.",Negative,"","chrome;crash;bug;browser;polaris"
ND-2025-002097,2026-01-01T00:00:00Z,2025-11-30T09:05:15Z,email,service_request,account_admin,user_add_remove,Medium,24.0,19.2,"",pending,"",FALSE,support,"",20,Standard,London,35-44,F,"Add a new user.",Neutral,"","user_management;admin;invite;access"
ND-2025-002098,2026-01-01T00:00:00Z,2025-11-30T11:40:40Z,email,incident,performance_outage,partial_outage,High,8.0,3.5,8.2,solved,fixed,FALSE,engineering,"",32,Enterprise,East of England,45-54,M,"Partial outage in the reporting module.",Negative,3,"outage;reporting;polaris;down;status_page"
ND-2025-002099,2026-01-01T00:00:00Z,2025-11-30T14:25:05Z,in_app,service_request,how_to_training,feature_how_to,Medium,24.0,2.5,5.1,solved,answered,FALSE,support,"",4,Standard,Wales,25-34,F,"How to create a new Polaris board?",Neutral,5,"how_to;polaris;dashboard;create;training"
ND-2025-002100,2026-01-01T00:00:00Z,2025-11-01T15:12:45Z,email,service_request,account_admin,user_add_remove,Medium,24.0,12.5,"",open,"",FALSE,support,"",10,Standard,London,35-44,M,"Add user to account.",Neutral,"","user_management;admin;invite;access"
ND-2025-002101,2026-01-01T00:00:00Z,2025-11-01T16:30:22Z,email,incident,billing_payments,invoice_error,High,8.0,3.2,10.5,solved,fixed,TRUE,billing,billing,25,Pro,South East,45-54,F,"Invoice amount is incorrect.",Negative,3,"invoice;error;billing;payment;dispute"
ND-2025-002102,2026-01-01T00:00:00Z,2025-11-02T10:45:15Z,webchat,service_request,account_admin,org_settings,Medium,24.0,1.1,3.5,solved,fixed,FALSE,support,"",6,Standard,North West,25-34,M,"Change organization timezone.",Neutral,5,"settings;timezone;admin;organization;configuration"
ND-2025-002103,2026-01-01T00:00:00Z,2025-11-02T14:20:50Z,email,incident,bug,firefox,Low,48.0,40.5,42.2,solved,fixed,FALSE,engineering,"",14,Pro,Scotland,35-44,F,"Firefox display issues.",Neutral,4,"firefox;browser;ui;bug;glitch"
ND-2025-002104,2026-01-01T00:00:00Z,2025-11-03T09:05:30Z,phone,incident,access_permissions,account_locked,Urgent,4.0,0.2,1.5,solved,fixed,FALSE,support,"",2,Free,West Midlands,18-24,M,"Account locked out.",Negative,5,"locked_out;login;security;reset;orbit_id"
ND-2025-002105,2026-01-01T00:00:00Z,2025-11-03T11:50:10Z,email,service_request,account_admin,user_add_remove,Medium,24.0,18.2,"",pending,"",FALSE,support,"",8,Standard,East Midlands,25-34,F,"Remove access for user.",Neutral,"","user_management;admin;closure;security"
ND-2025-002106,2026-01-01T00:00:00Z,2025-11-04T08:35:45Z,in_app,incident,data_reporting,missing_data,High,8.0,2.5,6.2,solved,fixed,FALSE,data,"",19,Enterprise,London,45-54,M,"Data missing from executive dashboard.",Negative,4,"missing_data;dashboard;report;polaris;error"
ND-2025-002107,2026-01-01T00:00:00Z,2025-11-04T13:15:20Z,email,service_request,other,spam,Low,72.0,50.1,50.2,solved,cancelled,FALSE,support,"",0,Free,Yorkshire,35-44,F,"SEO services offer.",Neutral,"","spam;other;miscellaneous"
ND-2025-002108,2026-01-01T00:00:00Z,2025-11-05T10:00:55Z,webchat,service_request,account_admin,audit_log_request,Low,48.0,0.8,1.2,solved,answered,FALSE,support,"",12,Standard,South West,25-34,M,"Where are the audit logs?",Neutral,5,"audit_log;admin;security;compliance;how_to"
ND-2025-002109,2026-01-01T00:00:00Z,2025-11-05T15:40:30Z,email,incident,integrations,api_auth_error,Medium,24.0,15.5,"",open,"",FALSE,engineering,"",21,Pro,North East,35-44,F,"API auth error 401.",Negative,"","api;auth;error;connector;integration"
ND-2025-002110,2026-01-01T00:00:00Z,2025-11-06T09:25:15Z,email,service_request,account_admin,user_add_remove,Medium,24.0,20.1,"",new,"",FALSE,support,"",9,Standard,London,25-34,M,"Add user.",Neutral,"","user_management;admin;invite;access"
ND-2025-002111,2026-01-01T00:00:00Z,2025-11-06T12:50:40Z,in_app,incident,performance_outage,latency_spike,High,8.0,1.2,4.5,solved,fixed,FALSE,engineering,"",30,Enterprise,South East,45-54,F,"Very high latency on the platform.",Negative,3,"latency;slow;performance;loading;spinner"
ND-2025-002112,2026-01-01T00:00:00Z,2025-11-07T08:45:00Z,email,service_request,billing_payments,vat_receipt,Low,48.0,35.5,40.2,solved,answered,FALSE,billing,"",4,Standard,Wales,25-34,M,"Send VAT receipt.",Neutral,5,"vat;receipt;invoice;billing;payment"
ND-2025-002113,2026-01-01T00:00:00Z,2025-11-07T14:10:25Z,webchat,incident,bug,v2_update,Medium,24.0,0.5,1.5,solved,fixed,FALSE,engineering,"",16,Pro,East Midlands,35-44,F,"Update caused a glitch.",Negative,4,"v2_update;glitch;bug;regression;ui"
ND-2025-002114,2026-01-01T00:00:00Z,2025-11-08T10:30:50Z,email,service_request,account_admin,user_add_remove,Medium,24.0,22.5,"",pending,"",FALSE,support,"",7,Standard,London,25-34,M,"Invite new employee.",Neutral,"","user_management;admin;invite;access"
ND-2025-002115,2026-01-01T00:00:00Z,2025-11-09T13:55:10Z,email,incident,access_permissions,sso_setup,High,8.0,6.2,14.5,solved,fixed,FALSE,support,"",28,Enterprise,North West,45-54,F,"SSO setup failing.",Negative,4,"sso;setup;admin;orbit_id;configuration"
ND-2025-002116,2026-01-01T00:00:00Z,2025-11-10T09:15:35Z,phone,service_request,account_admin,billing_contact_update,Low,48.0,1.1,2.5,solved,fixed,FALSE,billing,"",13,Standard,South West,35-44,M,"Change billing contact.",Neutral,5,"admin;billing;settings;email_prefs"
ND-2025-002117,2026-01-01T00:00:00Z,2025-11-10T16:00:55Z,email,incident,integrations,sync,Medium,24.0,18.5,"",open,"",FALSE,engineering,"",5,Standard,Yorkshire,25-34,F,"Sync stuck.",Negative,"","sync;integration;connector;stuck;loading"
ND-2025-002118,2026-01-01T00:00:00Z,2025-11-11T08:50:20Z,webchat,service_request,account_admin,user_add_remove,Medium,24.0,0.9,1.8,solved,fixed,FALSE,support,"",22,Pro,London,35-44,M,"Delete user.",Neutral,5,"user_management;admin;closure;security"
ND-2025-002119,2026-01-01T00:00:00Z,2025-11-11T13:40:45Z,email,incident,data_reporting,export_issue,High,8.0,3.5,8.2,solved,workaround,TRUE,data,engineering,35,Enterprise,East of England,45-54,F,"Export fails for large reports.",Negative,3,"export;report;fail;error;bug"
ND-2025-002120,2026-01-01T00:00:00Z,2025-11-12T10:25:10Z,in_app,service_request,how_to_training,onboarding_help,Medium,24.0,2.1,5.5,solved,answered,FALSE,support,"",1,Standard,London,25-34,M,"Need help onboarding.",Positive,5,"onboarding;help;training;how_to"
ND-2025-002121,2026-01-01T00:00:00Z,2025-11-12T15:15:30Z,email,service_request,account_admin,org_settings,Medium,24.0,20.1,"",pending,"",FALSE,support,"",11,Standard,North East,35-44,F,"Update settings.",Neutral,"","settings;admin;organization;configuration"
ND-2025-002122,2026-01-01T00:00:00Z,2025-11-13T09:00:55Z,email,incident,bug,broken_link,Low,48.0,42.5,45.2,solved,fixed,FALSE,engineering,"",4,Free,South East,25-34,M,"Dead link on the profile page.",Neutral,5,"broken_link;404;bug;profile;ui"
ND-2025-002123,2026-01-01T00:00:00Z,2025-11-13T12:35:20Z,phone,incident,security_privacy,suspicious_activity,Urgent,4.0,0.3,1.5,solved,fixed,TRUE,support,security,9,Pro,West Midlands,35-44,F,"Suspicious login alert.",Negative,5,"suspicious_login;security;alert;privacy;orbit_id"
ND-2025-002124,2026-01-01T00:00:00Z,2025-11-14T08:45:40Z,email,service_request,account_admin,user_add_remove,Medium,24.0,16.5,"",open,"",FALSE,support,"",17,Standard,London,35-44,M,"Add a user.",Neutral,"","user_management;admin;invite;access"
ND-2025-002125,2026-01-01T00:00:00Z,2025-11-14T14:20:05Z,webchat,incident,billing_payments,payment_failed,High,8.0,1.5,4.2,solved,fixed,FALSE,billing,"",3,Standard,Scotland,25-34,F,"Payment didn't go through.",Negative,4,"payment;failed;billing;error;stripe"
ND-2025-002126,2026-01-01T00:00:00Z,2025-11-15T11:00:30Z,email,service_request,account_admin,data_retention,Low,48.0,45.2,"",on_hold,"",FALSE,support,"",5,Standard,South West,25-34,M,"Data retention inquiry.",Neutral,"","retention;data;policy;admin;gdpr"
ND-2025-002127,2026-01-01T00:00:00Z,2025-11-16T09:50:55Z,in_app,incident,performance_outage,spinner,Medium,24.0,4.5,8.2,solved,fixed,FALSE,engineering,"",26,Pro,East Midlands,35-44,F,"Spinning wheel when loading dashboard.",Negative,3,"spinner;loading;slow;latency;polaris"
ND-2025-002128,2026-01-01T00:00:00Z,2025-11-17T08:30:20Z,email,service_request,account_admin,user_add_remove,Medium,24.0,18.5,"",pending,"",FALSE,support,"",14,Standard,London,35-44,M,"Remove user.",Neutral,"","user_management;admin;closure;security"
ND-2025-002129,2026-01-01T00:00:00Z,2025-11-17T13:45:45Z,email,incident,integrations,rest_api,High,8.0,5.2,12.5,solved,fixed,FALSE,engineering,"",33,Enterprise,North West,45-54,F,"REST API endpoint failure.",Negative,3,"rest_api;api;failure;error;connector"
ND-2025-002130,2026-01-01T00:00:00Z,2025-11-18T10:10:10Z,webchat,service_request,other,partnership_request,Low,48.0,1.2,2.5,solved,answered,FALSE,support,"",0,Free,Yorkshire,25-34,M,"Partner with us.",Positive,5,"partnership;sales;inquiry;other"
ND-2025-002131,2026-01-01T00:00:00Z,2025-11-18T15:25:35Z,email,service_request,account_admin,notification_settings,Low,48.0,41.5,"",on_hold,"",FALSE,support,"",10,Standard,South East,35-44,F,"Change notification prefs.",Neutral,"","notifications;settings;email_prefs;admin"
ND-2025-002132,2026-01-01T00:00:00Z,2025-11-19T09:40:00Z,email,incident,bug,ui,Medium,24.0,20.2,"",open,"",FALSE,engineering,"",6,Standard,Wales,25-34,M,"UI is misaligned.",Negative,"","ui;glitch;bug;layout;polaris"
ND-2025-002133,2026-01-01T00:00:00Z,2025-11-19T14:55:25Z,phone,service_request,account_admin,user_add_remove,Medium,24.0,1.5,3.8,solved,fixed,FALSE,support,"",21,Pro,London,45-54,F,"Add user.",Neutral,5,"user_management;admin;invite;access"
ND-2025-002134,2026-01-01T00:00:00Z,2025-11-20T08:35:50Z,email,incident,data_reporting,chart,High,8.0,4.5,10.2,solved,fixed,FALSE,data,"",29,Enterprise,East of England,45-54,M,"Chart data is incorrect.",Negative,3,"chart;data;error;polaris;incorrect"
ND-2025-002135,2026-01-01T00:00:00Z,2025-11-20T12:10:15Z,webchat,service_request,how_to_training,configuration,Medium,24.0,0.8,2.2,solved,answered,FALSE,support,"",4,Standard,North East,25-34,F,"Configure widget help.",Neutral,5,"configuration;widget;how_to;setup;polaris"
ND-2025-002136,2026-01-01T00:00:00Z,2025-11-21T10:45:40Z,email,service_request,account_admin,user_add_remove,Medium,24.0,22.1,"",pending,"",FALSE,support,"",15,Standard,London,35-44,M,"Invite user.",Neutral,"","user_management;admin;invite;access"
ND-2025-002137,2026-01-01T00:00:00Z,2025-11-21T16:20:05Z,in_app,incident,access_permissions,password,Medium,24.0,3.5,6.2,solved,fixed,FALSE,support,"",2,Free,South West,18-24,F,"Password reset needed.",Neutral,4,"password;reset;login;security;orbit_id"
ND-2025-002138,2026-01-01T00:00:00Z,2025-11-22T09:00:30Z,email,service_request,account_admin,org_settings,Medium,24.0,19.5,"",new,"",FALSE,support,"",18,Standard,London,35-44,M,"Update settings.",Neutral,"","settings;admin;organization;profile"
ND-2025-002139,2026-01-01T00:00:00Z,2025-11-22T13:35:55Z,email,incident,performance_outage,500_error,Urgent,4.0,1.2,2.5,solved,fixed,TRUE,engineering,engineering,38,Enterprise,Scotland,45-54,F,"500 error on login.",Negative,2,"500_error;login;error;crash;server"
ND-2025-002140,2026-01-01T00:00:00Z,2025-11-23T08:50:20Z,webchat,service_request,billing_payments,upgrade,Medium,24.0,0.5,1.5,solved,fixed,FALSE,billing,"",6,Standard,West Midlands,25-34,M,"Upgrade to Pro.",Positive,5,"upgrade;pro_tier;subscription;billing;sales"
ND-2025-002141,2026-01-01T00:00:00Z,2025-11-23T11:25:45Z,email,service_request,account_admin,user_add_remove,Medium,24.0,17.2,"",pending,"",FALSE,support,"",13,Standard,London,35-44,F,"Remove user.",Neutral,"","user_management;admin;closure;security"
ND-2025-002142,2026-01-01T00:00:00Z,2025-11-24T09:40:10Z,phone,incident,bug,mobile,Medium,24.0,2.1,5.2,solved,duplicate,FALSE,engineering,"",23,Pro,South East,35-44,M,"Mobile view broken.",Negative,"","mobile;bug;ui;glitch;app"
ND-2025-002143,2026-01-01T00:00:00Z,2025-11-24T14:55:35Z,email,service_request,account_admin,audit_log_request,Low,48.0,44.5,"",on_hold,"",FALSE,support,"",7,Standard,North West,25-34,F,"Audit logs required.",Neutral,"","audit_log;admin;compliance;security"
ND-2025-002144,2026-01-01T00:00:00Z,2025-11-25T08:30:00Z,email,incident,integrations,webhook,High,8.0,4.2,10.5,solved,fixed,FALSE,engineering,"",27,Enterprise,London,45-54,M,"Webhook not firing.",Negative,4,"webhook;api;error;connector;integration"
ND-2025-002145,2026-01-01T00:00:00Z,2025-11-25T13:05:25Z,webchat,service_request,account_admin,user_add_remove,Medium,24.0,0.9,2.2,solved,fixed,FALSE,support,"",16,Standard,East Midlands,35-44,F,"Add user.",Neutral,5,"user_management;admin;invite;access"
ND-2025-002146,2026-01-01T00:00:00Z,2025-11-26T09:20:50Z,email,service_request,billing_payments,invoice,Low,48.0,38.2,42.5,solved,answered,FALSE,billing,"",5,Standard,South West,25-34,M,"Invoice copy needed.",Neutral,5,"invoice;billing;payment;receipt"
ND-2025-002147,2026-01-01T00:00:00Z,2025-11-26T15:45:15Z,in_app,incident,data_reporting,visualization,Medium,24.0,5.5,12.1,solved,fixed,FALSE,data,"",11,Pro,Northern Ireland,35-44,F,"Visualisation error.",Negative,4,"visualization;polaris;error;chart;bug"
ND-2025-002148,2026-01-01T00:00:00Z,2025-11-27T08:40:40Z,email,service_request,account_admin,user_add_remove,Medium,24.0,21.5,"",new,"",FALSE,support,"",20,Standard,London,35-44,M,"Invite user.",Neutral,"","user_management;admin;invite;access"
ND-2025-002149,2026-01-01T00:00:00Z,2025-11-27T11:55:05Z,webchat,incident,access_permissions,locked_out,Urgent,4.0,0.2,1.2,solved,fixed,FALSE,support,"",4,Standard,Yorkshire,25-34,F,"Locked out.",Negative,5,"locked_out;login;security;reset;orbit_id"
ND-2025-002150,2026-01-01T00:00:00Z,2025-11-28T09:10:30Z,email,service_request,account_admin,org_settings,Medium,24.0,16.2,"",open,"",FALSE,support,"",14,Standard,Wales,35-44,M,"Settings update.",Neutral,"","settings;admin;organization;profile"
ND-2025-002151,2026-01-01T00:00:00Z,2025-11-28T14:25:55Z,phone,incident,bug,screen_freeze,Medium,24.0,1.5,4.2,solved,duplicate,FALSE,engineering,"",8,Pro,London,25-34,F,"Screen froze.",Negative,"","screen_freeze;bug;glitch;ui;freeze"
ND-2025-002152,2026-01-01T00:00:00Z,2025-11-29T10:40:20Z,email,service_request,account_admin,user_add_remove,Medium,24.0,19.5,"",pending,"",FALSE,support,"",18,Standard,North East,35-44,M,"Delete user.",Neutral,"","user_management;admin;closure;security"
ND-2025-002153,2026-01-01T00:00:00Z,2025-11-29T13:55:45Z,email,incident,integrations,oauth,High,8.0,6.2,14.1,solved,fixed,FALSE,engineering,"",24,Enterprise,South East,45-54,F,"OAuth issue.",Negative,3,"oauth;auth;error;connector;integration"
ND-2025-002154,2026-01-01T00:00:00Z,2025-11-30T09:30:10Z,webchat,service_request,account_admin,notification_settings,Low,48.0,0.8,2.1,solved,fixed,FALSE,support,"",2,Free,London,18-24,M,"Stop emails.",Neutral,5,"notifications;email_prefs;settings;admin"
ND-2025-002155,2026-01-01T00:00:00Z,2025-11-30T12:05:35Z,email,service_request,how_to_training,video_tutorial,Medium,24.0,22.1,"",open,"",FALSE,support,"",5,Standard,South West,25-34,F,"Video tutorial needed.",Neutral,"","video_tutorial;how_to;training;help;polaris"
ND-2025-002156,2026-01-01T00:00:00Z,2025-11-30T15:20:00Z,in_app,incident,performance_outage,slow,Medium,24.0,3.5,7.2,solved,fixed,FALSE,engineering,"",29,Pro,North West,35-44,M,"System slow.",Negative,4,"slow;latency;performance;loading;spinner"
ND-2025-002157,2026-01-01T00:00:00Z,2025-11-01T11:15:25Z,email,service_request,account_admin,user_add_remove,Medium,24.0,18.2,"",pending,"",FALSE,support,"",12,Standard,East Midlands,35-44,F,"Add user.",Neutral,"","user_management;admin;invite;access"
ND-2025-002158,2026-01-01T00:00:00Z,2025-11-02T09:50:50Z,email,incident,billing_payments,credit_card,High,8.0,5.5,12.2,solved,fixed,FALSE,billing,"",20,Pro,London,45-54,M,"Card declined.",Negative,3,"credit_card;payment;error;billing;stripe"
ND-2025-002159,2026-01-01T00:00:00Z,2025-11-03T13:25:15Z,webchat,service_request,account_admin,billing_contact_update,Low,48.0,1.2,3.1,solved,fixed,FALSE,billing,"",6,Standard,Scotland,25-34,F,"Update billing info.",Neutral,5,"billing;admin;settings;contact"
ND-2025-002160,2026-01-01T00:00:00Z,2025-11-04T10:40:40Z,email,incident,bug,regression,Medium,24.0,15.5,"",open,"",FALSE,engineering,"",15,Standard,South East,35-44,M,"Bug after update.",Negative,"","regression;bug;update;error;glitch"
ND-2025-002161,2026-01-01T00:00:00Z,2025-11-05T08:55:05Z,phone,incident,access_permissions,account_locked,Urgent,4.0,0.5,1.8,solved,fixed,FALSE,support,"",3,Free,Wales,18-24,F,"Help locked out.",Negative,5,"locked_out;login;security;reset;orbit_id"
ND-2025-002162,2026-01-01T00:00:00Z,2025-11-06T14:10:30Z,email,service_request,account_admin,user_add_remove,Medium,24.0,21.5,"",new,"",FALSE,support,"",9,Standard,London,25-34,M,"Invite user.",Neutral,"","user_management;admin;invite;access"
ND-2025-002163,2026-01-01T00:00:00Z,2025-11-07T11:25:55Z,in_app,incident,data_reporting,kpi,Medium,24.0,4.2,9.5,solved,fixed,FALSE,data,"",25,Pro,Yorkshire,45-54,F,"KPI mismatch.",Negative,4,"kpi;data;error;polaris;report"
ND-2025-002164,2026-01-01T00:00:00Z,2025-11-08T09:40:20Z,email,service_request,other,inquiry,Low,48.0,42.1,48.5,solved,answered,FALSE,support,"",0,Free,East of England,25-34,M,"General inquiry.",Neutral,5,"inquiry;other;question"
