case_id,snapshot_at,created_at,channel,case_type,category,subcategory,priority,sla_target_hours,first_response_time_hours,resolution_time_hours,status,resolution_code,escalated,assigned_team,escalation_team,customer_tenure_months,plan_tier,region_uk,age_band,gender,case_summary,sentiment,csat_score,tags
ND-2025-001695,2026-01-01T00:00:00Z,2025-09-24T12:20:55Z,webchat,service_request,how_to_training,examples_needed,Low,48.0,2.2,12.5,solved,answered,false,support,"",6,Standard,London,25-34,NB,"Examples of finance widgets for Polaris?",Neutral,5,how_to;examples_needed;finance;widget;polaris
ND-2025-001696,2026-01-01T00:00:00Z,2025-09-24T14:05:20Z,in_app,incident,bug,safari,Medium,24.0,5.0,21.0,solved,fixed,false,engineering,"",28,Enterprise,South West,35-44,M,"Safari renders the Polaris Board incorrectly",Negative,3,bug;safari;ui;browser_compatibility;polaris
ND-2025-001697,2026-01-01T00:00:00Z,2025-09-25T09:15:45Z,email,service_request,data_reporting,export_issue,Medium,24.0,8.0,28.5,solved,workaround,false,data,"",11,Standard,Yorkshire,45-54,F,"PDF export is blank",Negative,2,polaris;export;pdf;blank;bug
ND-2025-001698,2026-01-01T00:00:00Z,2025-09-25T11:00:10Z,phone,service_request,account_admin,user_add_remove,Low,48.0,12.5,35.0,solved,answered,false,support,"",3,Standard,London,25-34,M,"Adding a new user to the team",Neutral,5,user_management;admin;add;team;settings
ND-2025-001699,2026-01-01T00:00:00Z,2025-09-25T12:45:35Z,webchat,incident,performance_outage,500_error,Urgent,4.0,0.6,2.5,solved,fixed,true,engineering,engineering,50,Enterprise,North West,35-44,F,"500 Internal Server Error when loading Polaris",Negative,1,500_error;crash;server;polaris;down
ND-2025-001700,2026-01-01T00:00:00Z,2025-09-25T14:30:00Z,email,service_request,how_to_training,configuration,Medium,24.0,3.5,16.0,solved,answered,false,support,"",8,Pro,Scotland,35-44,M,"Configuring the Xero Connector to sync daily",Neutral,5,how_to;configuration;xero;connector;sync
ND-2025-001701,2026-01-01T00:00:00Z,2025-09-26T08:40:25Z,in_app,service_request,data_reporting,missing_data,High,8.0,2.0,8.0,solved,fixed,false,data,"",26,Standard,London,25-34,F,"Missing rows in the customer details widget",Negative,3,polaris;missing_data;widget;customer;bug
ND-2025-001702,2026-01-01T00:00:00Z,2025-09-26T10:25:50Z,email,incident,bug,regression,Medium,24.0,6.0,23.5,solved,fixed,false,engineering,"",15,Pro,South East,45-54,M,"Regression in chart rendering after maintenance",Negative,2,bug;regression;chart;polaris;rendering
ND-2025-001703,2026-01-01T00:00:00Z,2025-09-26T12:10:15Z,webchat,service_request,how_to_training,best_practice,Low,48.0,1.5,5.5,solved,answered,false,support,"",2,Free,London,18-24,M,"Best practices for dashboard layout?",Neutral,5,how_to;best_practice;layout;polaris;dashboard
ND-2025-001704,2026-01-01T00:00:00Z,2025-09-26T13:55:40Z,phone,service_request,access_permissions,password_reset,Urgent,4.0,0.1,0.8,solved,fixed,false,support,"",7,Standard,North East,35-44,F,"Forgot password for Orbit ID need reset now",Neutral,"",password;reset;orbit_id;login;urgent
ND-2025-001705,2026-01-01T00:00:00Z,2025-09-27T09:05:05Z,email,service_request,data_reporting,delayed_refresh,Medium,24.0,7.5,25.0,solved,fixed,false,data,"",34,Enterprise,London,45-54,M,"Dashboard not updating with latest sales figures",Negative,3,polaris;delayed_refresh;dashboard;sales;update
ND-2025-001706,2026-01-01T00:00:00Z,2025-09-27T10:50:30Z,in_app,incident,bug,mobile_issue,Medium,24.0,4.2,20.5,solved,workaround,false,engineering,"",12,Standard,West Midlands,25-34,F,"Mobile view of Polaris is distorted",Negative,3,bug;mobile;ui;polaris;view
ND-2025-001707,2026-01-01T00:00:00Z,2025-09-27T12:35:55Z,webchat,service_request,how_to_training,setup,Low,48.0,2.0,10.0,solved,answered,false,support,"",5,Pro,South West,35-44,M,"Setup assistance for Salesforce Connector",Neutral,5,how_to;setup;salesforce;connector;integration
ND-2025-001708,2026-01-01T00:00:00Z,2025-09-27T14:20:20Z,email,service_request,data_reporting,incorrect_filtering,High,8.0,3.5,12.0,solved,fixed,false,data,"",21,Enterprise,London,35-44,NB,"Filter not applying to all widgets on Polaris Board",Negative,3,polaris;filter;bug;widget;dashboard
ND-2025-001709,2026-01-01T00:00:00Z,2025-09-28T09:10:45Z,phone,incident,integrations,api_auth_error,Medium,24.0,6.0,29.0,solved,fixed,false,engineering,"",19,Standard,East of England,25-34,M,"API auth error on custom connector",Negative,3,api;auth;error;connector;integration
ND-2025-001710,2026-01-01T00:00:00Z,2025-09-28T10:55:10Z,email,service_request,how_to_training,training,Low,48.0,4.5,35.0,solved,answered,false,support,"",10,Pro,London,45-54,F,"Training resources for new staff on Polaris?",Neutral,5,how_to;training;resources;polaris;onboarding
ND-2025-001711,2026-01-01T00:00:00Z,2025-09-28T12:40:35Z,webchat,service_request,data_reporting,widget_issue,Medium,24.0,5.0,22.0,solved,fixed,false,data,"",14,Standard,North West,35-44,M,"Widget title not saving",Neutral,4,polaris;widget;save;bug;title
ND-2025-001712,2026-01-01T00:00:00Z,2025-09-28T14:25:00Z,in_app,incident,bug,crash,High,8.0,1.5,5.5,solved,fixed,true,engineering,engineering,45,Enterprise,London,35-44,F,"App crashes when exporting large report",Negative,2,bug;crash;export;report;app_crash
ND-2025-001713,2026-01-01T00:00:00Z,2025-09-29T08:30:25Z,email,service_request,data_reporting,timezone_confusion,Medium,24.0,8.0,26.5,solved,answered,false,data,"",23,Pro,South East,25-34,M,"Timezone on Polaris Board is confusing my team",Neutral,3,polaris;timezone;dashboard;settings;clarification
ND-2025-001714,2026-01-01T00:00:00Z,2025-09-29T10:15:50Z,webchat,service_request,how_to_training,video_tutorial,Low,48.0,1.2,4.5,solved,answered,false,support,"",3,Free,London,18-24,NB,"Video tutorial for creating widgets?",Neutral,5,how_to;video_tutorial;widget;creation;polaris
ND-2025-001715,2026-01-01T00:00:00Z,2025-09-29T12:00:15Z,phone,incident,security_privacy,suspicious_activity,Urgent,4.0,0.3,2.0,solved,fixed,true,security,security,55,Enterprise,London,45-54,M,"Suspicious login reported from unknown IP via Orbit ID",Negative,"",security;suspicious_login;ip;orbit_id;alert
ND-2025-001716,2026-01-01T00:00:00Z,2025-09-29T13:45:40Z,email,service_request,billing_payments,invoice_error,Medium,24.0,4.0,18.0,solved,fixed,false,billing,"",8,Standard,Yorkshire,35-44,F,"Invoice amount is incorrect for this month",Negative,2,invoice;error;billing;payment;dispute
ND-2025-001717,2026-01-01T00:00:00Z,2025-09-30T09:05:05Z,in_app,service_request,data_reporting,export_issue,High,8.0,3.2,11.5,solved,workaround,false,data,"",30,Enterprise,North West,45-54,M,"Cannot export to Excel from Polaris",Negative,3,polaris;export;excel;bug;dashboard
ND-2025-001718,2026-01-01T00:00:00Z,2025-09-30T10:50:30Z,webchat,service_request,how_to_training,documentation_clarification,Low,48.0,2.5,14.0,solved,answered,false,support,"",6,Pro,London,25-34,F,"Clarification on the formula syntax in docs",Neutral,5,how_to;docs;formula;syntax;help_center
ND-2025-001719,2026-01-01T00:00:00Z,2025-09-30T12:35:55Z,email,incident,bug,ui_glitch,Medium,24.0,6.5,23.0,solved,fixed,false,engineering,"",16,Standard,South West,35-44,M,"Header is misaligned on the Polaris Board",Neutral,4,bug;ui;header;glitch;polaris
ND-2025-001720,2026-01-01T00:00:00Z,2025-09-30T14:20:20Z,phone,service_request,access_permissions,invite_user,Low,48.0,8.0,32.0,solved,answered,false,support,"",4,Free,East Midlands,25-34,F,"Issues inviting a new user to the account",Neutral,5,invite;user_management;orbit_id;error;account
ND-2025-001721,2026-01-01T00:00:00Z,2025-09-02T16:15:33Z,email,incident,bug,ui_glitch,Low,48.0,12.5,49.2,solved,fixed,false,engineering,"",11,Standard,London,25-34,M,"Polaris footer is cutting off text",Neutral,4,bug;ui;glitch;footer;polaris
ND-2025-001722,2026-01-01T00:00:00Z,2025-09-04T09:20:10Z,webchat,service_request,how_to_training,feature_how_to,Medium,24.0,1.8,6.5,solved,answered,false,support,"",2,Free,Scotland,18-24,F,"How do I delete a widget?",Neutral,5,how_to;widget;deletion;polaris;dashboard
ND-2025-001723,2026-01-01T00:00:00Z,2025-09-06T14:45:50Z,in_app,service_request,data_reporting,missing_data,High,8.0,3.0,10.2,solved,fixed,false,data,"",29,Enterprise,South East,35-44,M,"Data missing from executive summary Polaris Board",Negative,2,polaris;missing_data;dashboard;executive;bug
ND-2025-001724,2026-01-01T00:00:00Z,2025-09-08T11:30:25Z,email,incident,integrations,third_party_outage,Urgent,4.0,0.5,2.1,solved,fixed,false,engineering,"",40,Pro,London,45-54,M,"Xero connector completely down",Negative,3,connector;xero;outage;down;integration
ND-2025-001725,2026-01-01T00:00:00Z,2025-09-10T13:10:40Z,phone,service_request,account_admin,org_settings,Low,48.0,14.0,42.0,solved,answered,false,support,"",5,Standard,North West,35-44,F,"Update organization address in settings",Neutral,5,admin;settings;organization;address;update
ND-2025-001726,2026-01-01T00:00:00Z,2025-09-12T08:55:15Z,webchat,service_request,data_reporting,report_permissions,Medium,24.0,5.2,21.5,solved,fixed,false,data,"",13,Standard,Wales,25-34,M,"Colleague can't view the Polaris report I shared",Negative,4,polaris;permissions;share;report;access
ND-2025-001727,2026-01-01T00:00:00Z,2025-09-14T10:40:55Z,email,incident,bug,browser_compatibility,Medium,24.0,7.5,28.0,solved,workaround,false,engineering,"",20,Pro,London,35-44,F,"Polaris looks weird on Edge browser",Negative,3,bug;browser;ui;edge;compatibility
ND-2025-001728,2026-01-01T00:00:00Z,2025-09-16T12:25:30Z,in_app,service_request,how_to_training,best_practice,Low,48.0,3.5,15.5,solved,answered,false,support,"",8,Standard,South West,25-34,NB,"Best way to group widgets on Polaris?",Neutral,5,how_to;best_practice;polaris;widget;grouping
ND-2025-001729,2026-01-01T00:00:00Z,2025-09-18T15:05:05Z,email,incident,performance_outage,degraded_performance,High,8.0,1.2,5.8,solved,fixed,false,engineering,"",35,Enterprise,North East,45-54,M,"Performance is degraded on Polaris today",Negative,2,performance;slow;degraded;polaris;lag
ND-2025-001730,2026-01-01T00:00:00Z,2025-09-20T09:50:45Z,webchat,service_request,data_reporting,incorrect_filtering,Medium,24.0,4.5,19.0,solved,fixed,false,data,"",18,Pro,London,35-44,F,"Filtering error on Polaris dashboard",Negative,3,polaris;filter;error;dashboard;bug
ND-2025-001731,2026-01-01T00:00:00Z,2025-09-22T11:35:20Z,phone,service_request,billing_payments,pricing_query,Low,48.0,6.0,24.5,solved,answered,false,billing,"",3,Standard,East Midlands,25-34,M,"Query about pricing for the next tier",Neutral,5,pricing;billing;upgrade;inquiry;cost
ND-2025-001732,2026-01-01T00:00:00Z,2025-09-24T13:20:00Z,email,service_request,how_to_training,onboarding_help,Medium,24.0,2.8,11.0,solved,answered,false,support,"",1,Free,London,18-24,F,"Need help starting with Northstar",Positive,5,how_to;onboarding;start;help;setup
ND-2025-001733,2026-01-01T00:00:00Z,2025-09-26T15:05:35Z,in_app,incident,bug,broken_link,Low,48.0,9.0,38.0,solved,fixed,false,engineering,"",6,Standard,Yorkshire,25-34,M,"Broken link in the help menu",Neutral,4,bug;broken_link;menu;ui;help
ND-2025-001734,2026-01-01T00:00:00Z,2025-09-28T10:45:10Z,webchat,service_request,data_reporting,delayed_refresh,High,8.0,2.5,9.2,solved,fixed,false,data,"",22,Enterprise,South East,35-44,M,"Polaris refresh is delayed significantly",Negative,2,polaris;delayed_refresh;latency;dashboard;sync
ND-2025-001735,2026-01-01T00:00:00Z,2025-09-30T12:30:50Z,email,service_request,access_permissions,sso_setup,Medium,24.0,5.5,22.0,solved,answered,false,support,"",14,Pro,North West,45-54,F,"Setting up SSO with Azure AD",Neutral,5,sso;setup;azure;orbit_id;admin
ND-2025-001736,2026-01-01T00:00:00Z,2025-09-01T15:40:20Z,phone,incident,bug,error,High,8.0,1.5,6.0,solved,fixed,false,engineering,"",25,Standard,London,35-44,M,"Getting an error message when saving widget",Negative,3,bug;error;save;widget;polaris
ND-2025-001737,2026-01-01T00:00:00Z,2025-09-03T10:15:55Z,webchat,service_request,how_to_training,setup,Low,48.0,2.2,10.5,solved,answered,false,support,"",4,Free,East of England,25-34,F,"Help setting up the dashboard",Neutral,5,how_to;setup;dashboard;polaris;onboarding
ND-2025-001738,2026-01-01T00:00:00Z,2025-09-05T12:00:30Z,email,service_request,data_reporting,export_issue,Medium,24.0,6.0,25.5,solved,workaround,false,data,"",16,Pro,Scotland,35-44,M,"Export button not working on Polaris",Negative,3,polaris;export;bug;button;ui
ND-2025-001739,2026-01-01T00:00:00Z,2025-09-07T13:45:05Z,in_app,service_request,other,test_ticket,Low,72.0,0.1,0.2,solved,cancelled,false,support,"",0,Free,London,18-24,M,"Just testing the chat system",Neutral,"",other;test_ticket;spam;chat;inquiry
ND-2025-001740,2026-01-01T00:00:00Z,2025-09-09T09:20:45Z,webchat,service_request,data_reporting,missing_data,High,8.0,2.8,11.0,solved,fixed,false,data,"",33,Enterprise,South West,45-54,F,"Missing data fields in Polaris widget",Negative,2,polaris;missing_data;widget;fields;bug
ND-2025-001741,2026-01-01T00:00:00Z,2025-09-11T11:05:20Z,email,incident,security_privacy,vulnerability_disclosure,Urgent,4.0,0.5,3.5,solved,fixed,true,security,security,50,Pro,London,35-44,M,"Reporting a potential vulnerability in Orbit ID",Negative,"",vulnerability;security;orbit_id;report;urgent
ND-2025-001742,2026-01-01T00:00:00Z,2025-09-13T12:50:55Z,phone,service_request,how_to_training,troubleshooting_steps,Medium,24.0,3.5,15.0,solved,answered,false,support,"",9,Standard,North East,25-34,F,"Troubleshooting a sync error",Neutral,4,how_to;troubleshooting_steps;sync;error;connector
ND-2025-001743,2026-01-01T00:00:00Z,2025-09-15T14:35:30Z,in_app,incident,bug,glitch,Medium,24.0,5.0,20.0,solved,fixed,false,engineering,"",15,Pro,London,35-44,M,"Weird glitch on the Polaris chart",Negative,4,bug;glitch;chart;polaris;ui
ND-2025-001744,2026-01-01T00:00:00Z,2025-09-17T09:10:10Z,email,service_request,data_reporting,dashboard_mismatch,High,8.0,2.5,8.5,solved,fixed,false,data,"",27,Enterprise,West Midlands,45-54,M,"Polaris Board totals are wrong",Negative,2,polaris;mismatch;dashboard;totals;bug
ND-2025-001745,2026-01-01T00:00:00Z,2025-09-19T10:55:45Z,webchat,service_request,account_admin,notification_settings,Low,48.0,1.5,5.0,solved,answered,false,support,"",2,Standard,South East,25-34,F,"Turn off email notifications",Neutral,5,notifications;settings;email_prefs;admin;account
ND-2025-001746,2026-01-01T00:00:00Z,2025-09-21T12:40:25Z,email,service_request,integrations,mapping_error,Medium,24.0,6.2,27.0,solved,fixed,false,engineering,"",18,Pro,London,35-44,M,"Mapping issue with Salesforce Connector",Negative,3,connector;salesforce;mapping_error;integration;bug
ND-2025-001747,2026-01-01T00:00:00Z,2025-09-23T14:25:00Z,in_app,service_request,how_to_training,feature_how_to,Low,48.0,3.0,12.5,solved,answered,false,support,"",5,Free,Wales,18-24,NB,"How does the new widget feature work?",Neutral,5,how_to;feature;widget;polaris;training
ND-2025-001748,2026-01-01T00:00:00Z,2025-09-25T09:00:40Z,phone,incident,bug,app_crash,High,8.0,1.0,5.0,solved,fixed,false,engineering,"",24,Enterprise,North West,35-44,M,"App crashes on startup",Negative,2,bug;app_crash;crash;mobile;startup
ND-2025-001749,2026-01-01T00:00:00Z,2025-09-27T10:45:15Z,email,service_request,data_reporting,incorrect_filtering,Medium,24.0,5.5,22.5,solved,fixed,false,data,"",12,Standard,London,25-34,F,"Filter isn't working on the report",Negative,3,polaris;filter;report;bug;dashboard
ND-2025-001750,2026-01-01T00:00:00Z,2025-09-29T12:30:50Z,webchat,service_request,billing_payments,refund_request,Medium,24.0,4.5,19.0,solved,fixed,false,billing,"",6,Standard,East Midlands,35-44,M,"Refund for the last month",Neutral,5,refund;billing;payment;subscription;request
ND-2025-001751,2026-01-01T00:00:00Z,2025-09-01T14:15:30Z,in_app,service_request,how_to_training,docs,Low,48.0,2.0,9.0,solved,answered,false,support,"",3,Free,Scotland,18-24,F,"Where are the docs for the API?",Neutral,5,how_to;docs;api;help_center;developer
ND-2025-001752,2026-01-01T00:00:00Z,2025-09-03T09:50:05Z,email,incident,performance_outage,latency_spike,Urgent,4.0,0.4,2.5,solved,fixed,true,engineering,engineering,60,Enterprise,London,45-54,M,"Huge latency on Polaris Board right now",Negative,1,latency;slow;polaris;dashboard;performance
ND-2025-001753,2026-01-01T00:00:00Z,2025-09-05T11:35:45Z,webchat,service_request,data_reporting,widget_issue,Medium,24.0,4.0,17.5,solved,fixed,false,data,"",10,Pro,South East,25-34,NB,"Widget displaying wrong title",Neutral,4,polaris;widget;title;bug;dashboard
ND-2025-001754,2026-01-01T00:00:00Z,2025-09-07T13:20:20Z,phone,service_request,access_permissions,role_assignment,Low,48.0,9.5,36.0,solved,answered,false,support,"",7,Standard,North East,35-44,F,"Assign admin role to user",Neutral,5,user_management;role_assignment;admin;permissions;orbit_id
ND-2025-001755,2026-01-01T00:00:00Z,2025-09-09T15:05:55Z,email,incident,bug,error,High,8.0,2.2,8.0,solved,fixed,false,engineering,"",21,Enterprise,London,35-44,M,"Error saving Polaris Board configuration",Negative,2,bug;error;save;configuration;polaris
ND-2025-001756,2026-01-01T00:00:00Z,2025-09-11T08:50:35Z,in_app,service_request,how_to_training,examples_needed,Medium,24.0,3.0,14.0,solved,answered,false,support,"",5,Standard,South West,25-34,M,"Examples of marketing dashboards",Neutral,5,how_to;examples_needed;marketing;dashboard;polaris
ND-2025-001757,2026-01-01T00:00:00Z,2025-09-13T10:35:10Z,email,service_request,data_reporting,missing_data,High,8.0,2.0,9.0,solved,fixed,false,data,"",31,Enterprise,Yorkshire,45-54,F,"Data gap in Polaris report for Q2",Negative,3,polaris;missing_data;gap;report;bug
ND-2025-001758,2026-01-01T00:00:00Z,2025-09-15T12:20:45Z,webchat,incident,integrations,timeout_error,Medium,24.0,5.0,21.0,solved,fixed,false,engineering,"",15,Pro,London,35-44,M,"HubSpot connector timed out during sync",Negative,3,connector;hubspot;timeout;sync;error
ND-2025-001759,2026-01-01T00:00:00Z,2025-09-17T14:05:25Z,phone,service_request,other,sales_inquiry,Low,48.0,1.5,4.0,solved,answered,false,support,"",0,Free,North West,25-34,F,"Sales inquiry for Pro plan",Positive,5,sales;inquiry;pro_tier;upgrade;other
