case_id,snapshot_at,created_at,channel,case_type,category,subcategory,priority,sla_target_hours,first_response_time_hours,resolution_time_hours,status,resolution_code,escalated,assigned_team,escalation_team,customer_tenure_months,plan_tier,region_uk,age_band,gender,case_summary,sentiment,csat_score,tags
ND-2025-000900,2026-01-01T00:00:00Z,2025-05-20T08:50:10Z,webchat,incident,access_permissions,password_reset,Medium,24.0,1.0,2.0,solved,fixed,false,operations,"",2,Free,West Midlands,18-24,F,"Forgot password.",Neutral,5,password;login;reset;orbit_id
ND-2025-000901,2026-01-01T00:00:00Z,2025-05-20T09:35:35Z,email,incident,bug,export_bug,High,8.0,5.8,11.5,solved,fixed,false,engineering,"",25,Enterprise,London,35-44,M,"Export failing with server error.",Negative,3,export;error;bug;server
ND-2025-000902,2026-01-01T00:00:00Z,2025-05-20T10:20:00Z,email,incident,performance_outage,loading,Medium,24.0,19.5,24.0,solved,fixed,false,engineering,"",11,Pro,South West,25-34,F,"Taking a while to load.",Neutral,4,slow;loading;latency;wait
ND-2025-000903,2026-01-01T00:00:00Z,2025-05-20T11:05:25Z,email,incident,bug,ui_glitch,Medium,24.0,21.8,"",open,"",false,engineering,"",4,Standard,East of England,35-44,M,"Misaligned text.",Neutral,"",bug;ui;text;glitch
ND-2025-000904,2026-01-01T00:00:00Z,2025-05-20T13:30:50Z,in_app,service_request,how_to_training,feature_how_to,Low,48.0,42.0,46.0,solved,answered,false,operations,"",3,Free,Wales,25-34,F,"How to change theme?",Neutral,5,how_to;theme;ui;settings
ND-2025-000905,2026-01-01T00:00:00Z,2025-05-21T08:15:15Z,email,incident,bug,app_crash,High,8.0,4.5,10.2,solved,fixed,false,engineering,"",18,Pro,London,45-54,M,"Crash on startup.",Negative,2,crash;bug;startup;error
ND-2025-000906,2026-01-01T00:00:00Z,2025-05-21T09:00:40Z,email,incident,integrations,rate_limit_hit,Medium,24.0,16.5,22.5,solved,fixed,false,engineering,"",30,Enterprise,North West,35-44,F,"Hit API rate limit.",Neutral,4,rate_limit_hit;api;connector;limit
ND-2025-000907,2026-01-01T00:00:00Z,2025-05-21T09:45:05Z,webchat,incident,bug,ui_glitch,Medium,24.0,2.5,4.0,solved,fixed,false,engineering,"",7,Standard,Yorkshire,25-34,M,"Blurry images.",Neutral,5,bug;ui;image;glitch
ND-2025-000908,2026-01-01T00:00:00Z,2025-05-21T10:30:30Z,email,incident,performance_outage,latency_spike,High,8.0,5.2,12.0,solved,fixed,false,engineering,"",13,Pro,South East,35-44,F,"Very laggy today.",Negative,3,lag;slow;latency;performance
ND-2025-000909,2026-01-01T00:00:00Z,2025-05-21T11:15:55Z,email,service_request,how_to_training,troubleshooting_steps,Medium,24.0,13.0,21.0,solved,answered,false,operations,"",5,Standard,London,25-34,M,"Connector not syncing, need steps.",Neutral,5,troubleshooting;connector;sync;help
ND-2025-000910,2026-01-01T00:00:00Z,2025-05-22T08:40:20Z,email,incident,bug,regression_after_update,Urgent,4.0,1.5,3.0,solved,fixed,false,engineering,"",40,Enterprise,East Midlands,45-54,F,"Critical regression in reporting.",Negative,2,regression;report;bug;critical
ND-2025-000911,2026-01-01T00:00:00Z,2025-05-22T09:25:45Z,email,incident,bug,ui_glitch,Medium,24.0,20.0,"",open,"",false,engineering,"",8,Pro,London,35-44,M,"Footer is gone.",Neutral,"",bug;ui;footer;glitch
ND-2025-000912,2026-01-01T00:00:00Z,2025-05-22T10:10:10Z,phone,incident,performance_outage,intermittent_errors,High,8.0,4.0,9.0,solved,fixed,false,engineering,"",22,Standard,South West,55-64,M,"Errors popping up randomly.",Negative,3,error;random;intermittent;bug
ND-2025-000913,2026-01-01T00:00:00Z,2025-05-22T10:55:35Z,webchat,service_request,how_to_training,feature_how_to,Medium,24.0,1.8,3.5,solved,answered,false,operations,"",6,Free,Scotland,25-34,F,"How to use the new chart types?",Neutral,5,how_to;chart;feature;polaris
ND-2025-000914,2026-01-01T00:00:00Z,2025-05-22T13:20:00Z,email,incident,bug,ui_glitch,Medium,24.0,23.5,"",pending,"",false,engineering,"",10,Pro,North East,35-44,M,"Weird spacing.",Neutral,"",bug;ui;spacing;glitch
ND-2025-000915,2026-01-01T00:00:00Z,2025-05-23T08:30:25Z,email,incident,security_privacy,gdpr_request,Medium,48.0,24.0,40.0,solved,answered,false,security,"",15,Standard,London,25-34,F,"GDPR data deletion request.",Neutral,5,gdpr;privacy;deletion;compliance
ND-2025-000916,2026-01-01T00:00:00Z,2025-05-23T09:15:50Z,email,incident,bug,mobile_issue,Medium,24.0,18.0,25.0,solved,fixed,false,engineering,"",9,Pro,West Midlands,35-44,M,"Mobile view is distorted.",Negative,3,mobile;ui;distorted;bug
ND-2025-000917,2026-01-01T00:00:00Z,2025-05-23T10:00:15Z,email,incident,performance_outage,database_slow,High,8.0,5.0,11.5,solved,fixed,false,engineering,"",25,Enterprise,London,45-54,F,"Data retrieval is slow.",Negative,3,slow;data;database;retrieval
ND-2025-000918,2026-01-01T00:00:00Z,2025-05-23T10:45:40Z,in_app,service_request,how_to_training,documentation_clarification,Low,48.0,35.0,44.0,solved,answered,false,operations,"",3,Free,Wales,18-24,M,"Docs link is broken.",Neutral,4,docs;broken_link;training;clarification
ND-2025-000919,2026-01-01T00:00:00Z,2025-05-23T11:30:05Z,email,incident,bug,ui_glitch,Medium,24.0,19.0,"",open,"",false,engineering,"",12,Standard,South East,35-44,F,"Text is too light.",Neutral,"",bug;ui;text;contrast
ND-2025-000920,2026-01-01T00:00:00Z,2025-05-24T09:05:30Z,webchat,incident,integrations,mapping_error,Medium,24.0,3.0,5.5,solved,fixed,false,engineering,"",18,Pro,London,25-34,M,"Fields not mapping correctly in Salesforce.",Negative,4,mapping;salesforce;connector;error
ND-2025-000921,2026-01-01T00:00:00Z,2025-05-24T09:50:55Z,email,incident,bug,browser_compatibility,Medium,24.0,17.5,23.0,solved,workaround,false,engineering,"",7,Standard,North West,35-44,F,"Edge browser issues.",Neutral,3,bug;browser;edge;ui
ND-2025-000922,2026-01-01T00:00:00Z,2025-05-24T10:35:20Z,email,incident,performance_outage,loading,High,8.0,6.0,13.0,solved,fixed,false,engineering,"",21,Enterprise,South West,45-54,M,"Dashboard stuck loading.",Negative,3,loading;stuck;dashboard;performance
ND-2025-000923,2026-01-01T00:00:00Z,2025-05-24T11:20:45Z,phone,service_request,how_to_training,feature_how_to,Low,48.0,10.0,15.0,solved,answered,false,operations,"",5,Free,East of England,25-34,F,"How to add a new user?",Neutral,5,how_to;user_management;admin;add_user
ND-2025-000924,2026-01-01T00:00:00Z,2025-05-25T08:30:10Z,email,incident,bug,ui_glitch,Medium,24.0,20.0,"",open,"",false,engineering,"",11,Pro,London,35-44,M,"Panel is off-center.",Neutral,"",bug;ui;panel;glitch
ND-2025-000925,2026-01-01T00:00:00Z,2025-05-25T09:15:35Z,email,incident,bug,regression_after_update,High,8.0,5.5,10.5,solved,fixed,false,engineering,"",26,Enterprise,Scotland,45-54,F,"Drill-down feature stopped working.",Negative,3,bug;drill_down;feature;regression
ND-2025-000926,2026-01-01T00:00:00Z,2025-05-25T10:00:00Z,email,incident,performance_outage,latency_spike,Medium,24.0,15.0,24.5,solved,fixed,false,engineering,"",14,Standard,Yorkshire,25-34,M,"Slight lag in reports.",Neutral,4,lag;slow;report;performance
ND-2025-000927,2026-01-01T00:00:00Z,2025-05-25T10:45:25Z,webchat,service_request,how_to_training,examples_needed,Medium,24.0,2.0,4.0,solved,answered,false,operations,"",4,Free,London,18-24,F,"Need templates for dashboards.",Positive,5,template;dashboard;examples;how_to
ND-2025-000928,2026-01-01T00:00:00Z,2025-05-25T11:30:50Z,email,incident,bug,ui_glitch,Medium,24.0,19.5,"",pending,"",false,engineering,"",9,Pro,East Midlands,35-44,M,"Typo in the menu.",Neutral,"",bug;ui;typo;glitch
ND-2025-000929,2026-01-01T00:00:00Z,2025-05-26T08:40:15Z,email,incident,access_permissions,mfa_reset,Urgent,4.0,0.5,1.5,solved,fixed,false,security,"",30,Enterprise,London,45-54,F,"Lost MFA device, need reset.",Negative,5,mfa;reset;security;login
ND-2025-000930,2026-01-01T00:00:00Z,2025-05-26T09:25:40Z,email,incident,bug,export_bug,High,8.0,4.8,9.5,solved,fixed,false,engineering,"",17,Pro,North East,35-44,M,"Excel export corrupted.",Negative,3,export;excel;corrupt;bug
ND-2025-000931,2026-01-01T00:00:00Z,2025-05-26T10:10:05Z,phone,incident,performance_outage,degraded_performance,High,8.0,5.0,11.0,solved,fixed,false,engineering,"",22,Standard,South West,55-64,M,"System performance is poor.",Negative,2,performance;slow;degraded;system
ND-2025-000932,2026-01-01T00:00:00Z,2025-05-26T10:55:30Z,email,service_request,how_to_training,best_practice,Medium,24.0,13.5,22.0,solved,answered,false,operations,"",8,Free,London,25-34,F,"How to optimize widgets?",Positive,5,optimize;widget;best_practice;training
ND-2025-000933,2026-01-01T00:00:00Z,2025-05-26T13:40:55Z,email,incident,bug,ui_glitch,Medium,24.0,22.0,"",open,"",false,engineering,"",5,Standard,North West,18-24,M,"Graph axis misaligned.",Neutral,"",bug;ui;graph;axis
ND-2025-000934,2026-01-01T00:00:00Z,2025-05-27T08:20:20Z,webchat,incident,integrations,api_auth_error,Medium,24.0,2.5,5.0,solved,fixed,false,engineering,"",13,Pro,Wales,35-44,F,"API auth failed.",Negative,4,api;auth;error;connector
ND-2025-000935,2026-01-01T00:00:00Z,2025-05-27T09:05:45Z,email,incident,bug,broken_link,Medium,24.0,16.0,23.5,solved,fixed,false,engineering,"",6,Standard,London,25-34,M,"Broken link in settings.",Neutral,4,bug;link;settings;404
ND-2025-000936,2026-01-01T00:00:00Z,2025-05-27T09:50:10Z,email,incident,performance_outage,loading,High,8.0,6.5,12.5,solved,fixed,false,engineering,"",28,Enterprise,South East,45-54,F,"Pages not loading fully.",Negative,3,loading;incomplete;page;bug
ND-2025-000937,2026-01-01T00:00:00Z,2025-05-27T10:35:35Z,in_app,service_request,how_to_training,configuration,Low,48.0,30.0,40.5,solved,answered,false,operations,"",2,Free,East of England,18-24,M,"Need help configuring dashboard.",Neutral,5,configuration;dashboard;help;how_to
ND-2025-000938,2026-01-01T00:00:00Z,2025-05-27T11:20:00Z,email,incident,bug,ui_glitch,Medium,24.0,20.5,"",pending,"",false,engineering,"",10,Pro,Scotland,35-44,F,"Shadow effect is wrong.",Neutral,"",bug;ui;shadow;glitch
ND-2025-000939,2026-01-01T00:00:00Z,2025-05-28T08:45:25Z,email,incident,bug,mobile_issue,Medium,24.0,14.0,21.5,solved,fixed,false,engineering,"",16,Standard,London,25-34,M,"Mobile menu stuck.",Negative,3,mobile;menu;stuck;bug
ND-2025-000940,2026-01-01T00:00:00Z,2025-05-28T09:30:50Z,phone,incident,performance_outage,latency_spike,Urgent,4.0,0.8,2.0,solved,fixed,true,engineering,engineering,35,Enterprise,West Midlands,55-64,M,"Unacceptable latency.",Negative,2,latency;urgent;slow;performance
ND-2025-000941,2026-01-01T00:00:00Z,2025-05-28T10:15:15Z,email,service_request,how_to_training,feature_how_to,Medium,24.0,11.0,19.0,solved,answered,false,operations,"",7,Free,London,18-24,F,"How to filter by date?",Neutral,5,how_to;filter;date;polaris
ND-2025-000942,2026-01-01T00:00:00Z,2025-05-28T11:00:40Z,email,incident,bug,ui_glitch,Medium,24.0,21.0,"",open,"",false,engineering,"",12,Pro,South West,35-44,M,"Box misalignment.",Neutral,"",bug;ui;misalignment;glitch
ND-2025-000943,2026-01-01T00:00:00Z,2025-05-29T08:25:05Z,webchat,incident,bug,regression_after_update,High,8.0,5.0,10.0,solved,fixed,false,engineering,"",20,Enterprise,North West,45-54,F,"Search function broken.",Negative,3,bug;search;broken;regression
ND-2025-000944,2026-01-01T00:00:00Z,2025-05-29T09:10:30Z,email,incident,performance_outage,database_slow,High,8.0,6.0,13.5,solved,fixed,false,engineering,"",24,Pro,London,35-44,M,"DB slow to respond.",Negative,3,database;slow;response;performance
ND-2025-000945,2026-01-01T00:00:00Z,2025-05-29T09:55:55Z,email,service_request,how_to_training,troubleshooting_steps,Medium,24.0,12.5,20.5,solved,answered,false,operations,"",5,Standard,Yorkshire,25-34,F,"Troubleshooting login issues.",Neutral,5,troubleshooting;login;help;steps
ND-2025-000946,2026-01-01T00:00:00Z,2025-05-29T10:40:20Z,email,incident,bug,ui_glitch,Low,72.0,55.0,65.0,solved,fixed,false,engineering,"",9,Free,London,18-24,M,"Small graphical error.",Neutral,4,bug;ui;graphical;error
ND-2025-000947,2026-01-01T00:00:00Z,2025-05-29T11:25:45Z,email,incident,integrations,webhook_failure,High,8.0,4.5,9.0,solved,fixed,false,engineering,"",15,Pro,East Midlands,35-44,F,"Webhooks not firing.",Negative,4,webhook;failure;integration;bug
ND-2025-000948,2026-01-01T00:00:00Z,2025-05-30T08:35:10Z,email,incident,bug,app_crash,Urgent,4.0,1.2,3.0,solved,fixed,false,engineering,"",31,Enterprise,London,45-54,M,"System crashes on login.",Negative,2,crash;login;bug;urgent
ND-2025-000949,2026-01-01T00:00:00Z,2025-05-30T09:20:35Z,webchat,service_request,how_to_training,onboarding_help,Medium,24.0,3.0,5.5,solved,answered,false,operations,"",2,Free,South East,25-34,F,"New user onboarding.",Positive,5,onboarding;user;help;training
ND-2025-000950,2026-01-01T00:00:00Z,2025-05-30T10:05:00Z,email,incident,bug,ui_glitch,Medium,24.0,18.0,"",open,"",false,engineering,"",11,Standard,Wales,35-44,M,"Button looks weird.",Neutral,"",bug;ui;button;glitch
ND-2025-000951,2026-01-01T00:00:00Z,2025-05-30T10:50:25Z,email,incident,performance_outage,latency_spike,High,8.0,5.8,11.8,solved,fixed,false,engineering,"",27,Pro,North East,45-54,F,"Severe lag.",Negative,3,lag;slow;latency;issue
ND-2025-000952,2026-01-01T00:00:00Z,2025-05-30T13:30:50Z,email,incident,bug,export_bug,Medium,24.0,15.5,23.0,solved,fixed,false,engineering,"",8,Standard,London,25-34,M,"Export failed.",Neutral,4,export;fail;bug;error
ND-2025-000953,2026-01-01T00:00:00Z,2025-05-31T08:20:15Z,email,service_request,how_to_training,feature_how_to,Medium,24.0,10.0,18.5,solved,answered,false,operations,"",5,Free,South West,18-24,F,"How to pin a board?",Neutral,5,how_to;pin;board;polaris
ND-2025-000954,2026-01-01T00:00:00Z,2025-05-31T09:05:40Z,email,incident,bug,ui_glitch,Medium,24.0,20.0,"",pending,"",false,engineering,"",9,Pro,North West,35-44,M,"Line break issue.",Neutral,"",bug;ui;text;glitch
